Taxon name,Date observed,Description,Place name,Latitude,Longitude,Tags,Geoprivacy,Max. depth,Bottom time,Common name
Cryptochiton stelleri,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,giant Pacific chiton
Chlamys hastata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,spiny pink scallop
Crassadoma gigantea,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,giant rock scallop
Pododesmus macrochisma,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,green false-jingle
Saxidomus gigantea,2009-02-28T11:13:00,shells,wreck of the Del Norte,49.03,-123.58667,abundant,open,71,50,Washington butter clam
Nucella lamellosa,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,abundant,open,71,50,wrinkled dogwinkle
Ceratostoma foliatum,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,leafy hornmouth
Ocinebrina lurida,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,lurid rocksnail
Neostylidium eschrichtii,2009-02-28T11:13:00,with hermit,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,threaded bittium
Calliostoma ligatum,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,blue topsnail
Fusitriton oregonensis,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,Oregon triton
Doris nobilis,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,noble sea lemon
Diaulula odonoghuei,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,spotted leopard dorid
Dendronotus albus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,multicolor/ white dendronotid
Janolus fuscus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,white-and-orange-tipped nudibranch
Hermissenda crassicornis,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,opalescent nudibranch
Flabellina triophina,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,red flabellina
Flabellina verrucosa,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,red-gilled nudibranch
Flabellina trilineata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,three-lined nudibranch
Scyra acutifrons,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,sharpnose crab
Rhinolithodes wosnessenskii,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,rhinoceros crab
Lopholithodes mandtii,2009-02-28T11:13:00,medium,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,Puget Sound king crab
Pagurus beringanus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,Bering hermit
Balanus nubilus,2009-02-28T11:13:00,solitary and small clusters,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,giant acorn barnacle
Pisaster ochraceus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,purple star or ochre star
Pisaster brevispinus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,giant pink star
Evasterias troschelii,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,mottled star
Orthasterias koehleri,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,rainbow star
Dermasterias imbricata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,leather star
Mediaster aequalis,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,vermilion star
Pycnopodia helianthoides,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,sunflower star
Crossaster papposus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,rose star
Solaster dawsoni,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,morning sun star
Solaster stimpsoni,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,striped sun star
Ophiopholis aculeata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,daisy brittle star
Florometra serratissima,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,feather star
Mesocentrotus franciscanus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,abundant,open,71,50,red sea urchin
Strongylocentrotus droebachiensis,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,green sea urchin
Apostichopus californicus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,giant sea cucumber
Cucumaria miniata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,abundant,open,71,50,red sea cucumber
Cucumaria pallida,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,pale sea cucumber
Eupentacta quinquesemita,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,very many,open,71,50,stiff-footed sea cucumber
Cucumaria piperata,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,salt and pepper sea cucumber
Psolus chitonoides,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,creeping pedal sea cucumber
Corella willmeriana,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,transparent tunicate
Cnemidocarpa finmarkiensis,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,broadbase tunicate
Halocynthia aurantium,2009-02-28T11:13:00,tiny,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,Pacific sea peach
Cystodytes lobatus,2009-02-28T11:13:00,small,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,lobed compound tunicate
Aplidium solidum,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,red ascidian
Didemnum/Trididemnum complex,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,white glove leather
Rhinogobiops nicholsii,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,blackeye goby
Embiotoca lateralis,2009-02-28T11:13:00,in school,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,striped seaperch
Damalichthys vacca,2009-02-28T11:13:00,large adult,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,pile perch
Sebastes caurinus,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,copper rockfish
Sebastes maliger,2009-02-28T11:13:00,juvs,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,quillback rockfish
Hexagrammos decagrammus,2009-02-28T11:13:00,both male/female,wreck of the Del Norte,49.03,-123.58667,some,open,71,50,kelp greenling
Ophiodon elongatus,2009-02-28T11:13:00,52ft/25ft/wa/wa/eyed/white/both secure/ both guarded by aggressive males,wreck of the Del Norte,49.03,-123.58667,2,open,71,50,lingcod
Artedius harringtoni,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,few,open,71,50,scalyhead sculpin
Jordania zonope,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,many,open,71,50,longfin sculpin
Radulinus taylori,2009-02-28T11:13:00,,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,spinynose sculpin
Scorpaenichthys marmoratus,2009-02-28T11:13:00,large male with large egg mass,wreck of the Del Norte,49.03,-123.58667,1,open,71,50,cabezon
Ulva spp. / U. lactuca,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,sea lettuces
Alaria marginata,2009-03-13T12:43:00,very small,Vernaci Point,49.01833,-123.59,some,open,73,50,winged kelp
Costaria costata,2009-03-13T12:43:00,small,Vernaci Point,49.01833,-123.59,some,open,73,50,seersucker kelp
Saccharina latissima,2009-03-13T12:43:00,small,Vernaci Point,49.01833,-123.59,very many,open,73,50,sugar wrack kelp
Sargassum muticum,2009-03-13T12:43:00,small,Vernaci Point,49.01833,-123.59,some,open,73,50,wireweed
Desmarestia ligulata,2009-03-13T12:43:00,small,Vernaci Point,49.01833,-123.59,few,open,73,50,broad acid weed
Pterygophora californica,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,old growth kelp
Nereocystis luetkeana,2009-03-13T12:43:00,mostly new,Vernaci Point,49.01833,-123.59,very many,open,73,50,bull kelp
Neoagarum fimbriatum,2009-03-13T12:43:00,small,Vernaci Point,49.01833,-123.59,few,open,73,50,fringed sea colander kelp
undetermined diatom,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,diatom
Hildenbrandia spp.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,red rock crust
filamentous red algae,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,filamentous red algae
Clathromorphum etc.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,crustose corallines
undetermined bladed red algae,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,bladed red algae
Callophyllis spp.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,beautiful leaf seaweed
Cryptopleura lobulifera,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,hidden-ribbed red seaweed
Delesseria decipiens,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,winged rib
Rhodoptilum plumosum,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,plumose red braid
Craniella villosa,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,tennis ball sponge
Craniella spinosa,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,spiny tennis ball sponge
Cliona californiana,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,yellow boring sponge
Halichondria bowerbanki,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,Bowerbank's crumb of bread sponge
Adocia sp.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,pale orange carpet sponge
Acarnus erithacus,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,thick encrusting scarlet sponge
Clathria pennata,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,red velvety sponge 1
undetermined sponge G,2009-03-13T12:43:00,?? 1 large patch,Vernaci Point,49.01833,-123.59,1,open,73,50,sponge G
undetermined sponge U,2009-03-13T12:43:00,??,Vernaci Point,49.01833,-123.59,some,open,73,50,sponge U
Metridium farcimen,2009-03-13T12:43:00,white,Vernaci Point,49.01833,-123.59,some,open,73,50,giant plumose anemone
Urticina grebelnyi,2009-03-13T12:43:00,various colours,Vernaci Point,49.01833,-123.59,very many,open,73,50,painted anemone
Balanophyllia elegans,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,orange cup coral
Alcyonium sp.?,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,1,open,73,50,orange soft coral
Stylantheca papillosa,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,encrusting hydrocoral
Aglaophenia spp.,2009-03-13T12:43:00,short,Vernaci Point,49.01833,-123.59,some,open,73,50,ostrich-plume hydroid
Abietinaria spp.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,coarse sea fir hydroids
Thuiaria spp.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,embedded sea fir hydroids
Selaginopsis sp.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,fish-bone hydroid
Rhizocaulus verticillatus,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,horse-tail hydroid
Plumularia setacea,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,glassy plume hydroid
Plumularia sp.,2009-03-13T12:43:00,very short,Vernaci Point,49.01833,-123.59,very many,open,73,50,delicate plume hydroid
Garveia annulata,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very abundant,open,73,50,orange hydroid
Clavactinia milleri,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,hedge-hog hydroid
Pinauay crocea,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,bushy pink-mouth hydroid
Tubularia indivisa,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,giant pink-mouth hydroid
Similiclava nivea,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,white hydroid
Lafoea dumosa,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,muff hydroid
Grammaria spp.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,spindly embedded hydroids
Aequorea spp.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,water jellies
Serpula columbiana,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,red-trumpet calcareous tubeworm
Dodecaceria fewkesi,2009-03-13T12:43:00,huge colonies,Vernaci Point,49.01833,-123.59,very many,open,73,50,fringed filament-worm
Eudistylia polymorpha,2009-03-13T12:43:00,mixed in with Dodecaceria and small and short,Vernaci Point,49.01833,-123.59,very many,open,73,50,polymorph feather-duster
Pista elongata,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,basket-top spaghetti-worm
Disporella separata,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,purple encrusting bryozoan
Schizoporella japonica,2009-03-13T12:43:00,??,Vernaci Point,49.01833,-123.59,very many,open,73,50,orange encrusting bryozoan
Dendrobeania lichenoides,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,leaf crust bryozoan
Crisia spp.,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,white tuft bryozoans
Heteropora pacifica,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,northern staghorn bryozoan
Diaperoforma californica,2009-03-13T12:43:00,2 morphs,Vernaci Point,49.01833,-123.59,very many,open,73,50,southern staghorn bryozoan
Hippodiplosia insculpta,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,fluted bryozoan
Tonicella lineata,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,lined chiton
Tonicella insignis,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,white-line chiton
Mopalia lignosa,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,2,open,73,50,woody chiton
Mopalia hindsii,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,Hind's mopalia
Lepidozona mertensii,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,Merten's chiton
Mytilus trossulus,2009-03-13T12:43:00,on Pterogophra,Vernaci Point,49.01833,-123.59,some,open,73,50,Pacific blue mussel
Crassadoma gigantea,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,giant rock scallop
Pododesmus macrochisma,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,green false-jingle
Entodesma navicula,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,rock entodesma
Nucella lamellosa,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,wrinkled dogwinkle
Ceratostoma foliatum,2009-03-13T12:43:00,and patches of eggs,Vernaci Point,49.01833,-123.59,some,open,73,50,leafy hornmouth
Ocinebrina lurida,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,lurid rocksnail
Calliostoma ligatum,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,blue topsnail
Acanthodoris nanaimoensis,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,Nanaimo nudibranch
Aldisa cooperi,2009-03-13T12:43:00,and egg ribbons,Vernaci Point,49.01833,-123.59,abundant,open,73,50,Cooper's dorid
Dendronotus albus,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,multicolor/ white dendronotid
Dendronotus albus,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,multicolor/ white dendronotid
Dirona albolineata,2009-03-13T12:43:00,tiny,Vernaci Point,49.01833,-123.59,some,open,73,50,frosted nudibranch
Hermissenda crassicornis,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,opalescent nudibranch
Flabellina triophina,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,red flabellina
Flabellina verrucosa,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,red-gilled nudibranch
Flabellina trilineata,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,three-lined nudibranch
Flabellina pricei,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,Price's aeolid
Cancer oregonensis,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,pygmy rock crab
Scyra acutifrons,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,sharpnose crab
Lopholithodes mandtii,2009-03-13T12:43:00,large,Vernaci Point,49.01833,-123.59,1,open,73,50,Puget Sound king crab
Pagurus caurinus,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,greenmark hermit
Pagurus beringanus,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,Bering hermit
Balanus nubilus,2009-03-13T12:43:00,clusters,Vernaci Point,49.01833,-123.59,abundant,open,73,50,giant acorn barnacle
Pisaster ochraceus,2009-03-13T12:43:00,all depths,Vernaci Point,49.01833,-123.59,very many,open,73,50,purple star or ochre star
Pisaster brevispinus,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,giant pink star
Evasterias troschelii,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,mottled star
Orthasterias koehleri,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,rainbow star
Dermasterias imbricata,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,leather star
Henricia leviuscula leviuscula,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,blood star
Pycnopodia helianthoides,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,sunflower star
Solaster dawsoni,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,morning sun star
Solaster stimpsoni,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,striped sun star
Ophiopholis aculeata,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,daisy brittle star
Mesocentrotus franciscanus,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,abundant,open,73,50,red sea urchin
Strongylocentrotus droebachiensis,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,many,open,73,50,green sea urchin
Apostichopus californicus,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,giant sea cucumber
Cucumaria miniata,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,very many,open,73,50,red sea cucumber
Eupentacta quinquesemita,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,stiff-footed sea cucumber
Psolus chitonoides,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,creeping pedal sea cucumber
Corella willmeriana,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,transparent tunicate
Cnemidocarpa finmarkiensis,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,some,open,73,50,broadbase tunicate
Boltenia villosa,2009-03-13T12:43:00,,Vernaci Point,49.01833,-123.59,few,open,73,50,hairy tunicate
