Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,Indexed iNaturalist Name,Observation Taxon Name
Egira hiemalis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Egira,hiemalis,,,,,,,new 2022,observed,,,,,,2022-03-01,Kevin Toomer,iNat:107722697,,317547,ART,accepted,317547,Egira hiemalis,Egira hiemalis,Egira hiemalis
Egira perlubens,"Grote, 1881",,brown woodling,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Egira,perlubens,,,,native,S4S5 (2017),,new 2018,observed,,,,,,2018-04-16,Kevin Toomer,iNat:11030989,,347250,ART,accepted,347250,Egira perlubens,Egira perlubens,Egira perlubens
Egira rubrica,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Egira,rubrica,,,,,,,new 2021,observed,,,,,,2021-04-19,Andrew Simon,iNat:74550492,,218902,ART,accepted,218902,Egira rubrica,Egira rubrica,Egira rubrica
Egira simplex,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Egira,simplex,,,,,,,new 2021,observed,,,,,,2021-04-18,Lauren Magner,iNat:74384294,,218903,ART,accepted,218903,Egira simplex,Egira simplex,Egira simplex
Eupsilia tristigmata,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Eupsilia,tristigmata,,,,,,,new 2022,observed,,,,,,2022-10-25,Kevin Toomer,iNat:139978043,,219848,ART,accepted,219848,Eupsilia tristigmata,Eupsilia tristigmata,Eupsilia tristigmata
Eurois occulta,"Linnaeus, 1758",,great brocade moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Eurois,occulta,,,,native,,,new 2019,observed,,,,,,2019-08-27,Kevin Toomer,iNat:31694185,,219856,ART,accepted,219856,Eurois occulta,Eurois occulta,Eurois occulta
Euxoa sp.,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Euxoa,,,,,,,,new 2023,observed,,,,,,2023-03-12,Kevin Toomer,iNat:150953152,,84664,ART,accepted,1294101,Euxoa,Euxoa,Euxoa
Feralia comstocki,"Grote, 1874",,Comstock's sallow,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Amphipyrinae,Psaphidini,Feralia,comstocki,,,,native,,,new 2019,observed,,,,,,2019-05-05,Lauren Magner,iNat:25073780,,119937,ART,accepted,119937,Feralia comstocki,Feralia comstocki,Feralia comstocki
Feralia deceptiva,"McDunnough, 1920",,deceptive sallow moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Amphipyrinae,Psaphidini,Feralia,deceptiva,,,,native,S4S5 (2017),,new 2016,observed,,,,,,2016-03-05,Cody Clayton,iNat:3317564,,452538,ART,accepted,452538,Feralia deceptiva,Feralia deceptiva,Feralia deceptiva
Feralia februalis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Amphipyrinae,Psaphidini,Feralia,februalis,,,,,,,new 2019,observed,,,,,,2019-05-05,Tieg Mowbray,iNat:24668852,,321240,ART,accepted,321240,Feralia februalis,Feralia februalis,Life
Homorthodes communis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Eriopygini,Homorthodes,communis,,,,,,,new 2023,observed,,,,,,2023-08-25,Kevin Toomer,iNat:180147556,,221477,ART,accepted,221477,Homorthodes communis,Homorthodes communis,Homorthodes communis
Hyppa contrasta,"McDunnough, 1946",,summer hyppa moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Hyppa,contrasta,,,,native,S4S5 (2017),,new 2016,observed,,,,,,2016-05-29,Cody Clayton,iNat:3539818,,222102,ART,accepted,222102,Hyppa contrasta,Hyppa contrasta,Hyppa contrasta
Lacinipolia patalis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Eriopygini,Lacinipolia,patalis,,,,,,,new 2023,observed,2023-05-26,Libby and Rick Avis,Bioblitz 2023,,,2023-05-26,Zeke Gilmore,iNat:165232789,,359094,ART,accepted,359094,Lacinipolia patalis,Lacinipolia patalis,Lacinipolia patalis
Lithomoia germana,,,American brindle moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithomoia,germana,,,,,,,new 2021,observed,,,,,,2021-09-03,Kevin Toomer,iNat:93516127,,223974,ART,accepted,223974,Lithomoia germana,Lithomoia germana,Lithomoia germana
Lithophane georgii,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithophane,georgii,,,,,,,new 2023,observed,,,,,,2023-04-02,Kevin Toomer,iNat:153193804,,223983,ART,accepted,223983,Lithophane georgii,Lithophane georgii,Lithophane georgii
Lithophane petulca,,,wanton pinion moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithophane,petulca,,,,,,,new 2021,observed,,,,,,2021-04-16,Kevin Toomer,iNat:74198924,,223996,ART,accepted,223996,Lithophane petulca,Lithophane petulca,Lithophane petulca
Mesapamea secalis,,,common rustic,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Apameini,Mesapamea,secalis,,,,,,,new 2020,observed,,,,,,2020-08-10,Kevin Toomer,iNat:56059818,,354806,ART,accepted,354806,Mesapamea secalis,Mesapamea secalis,Mesapamea secalis
Noctua comes,,,lesser yellow underwing,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Noctua,comes,,,,,,,new 2016,observed,,,,,,2016-09-25,Sarah Tweedale,iNat:4200197,,205187,ART,accepted,205187,Noctua comes,Noctua comes,Noctua comes
Noctua pronuba,"Linnaeus, 1758",,large yellow underwing,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Noctua,pronuba,,,,exotic,unlisted,,new 2016,observed,,,,,,2016-03-03,Andrew Simon,iNat:2763247,,81687,ART,accepted,81687,Noctua pronuba,Noctua pronuba,Noctua pronuba
Orthosia hibisci,"Guenée, 1852",,speckled green fruitworm moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Orthosia,hibisci,,,,native,,,new 2018,observed,,,,,,2018-05-19,Andrew Simon,iNat:12631550,,226646,ART,accepted,226646,Orthosia hibisci,Orthosia hibisci,Orthosia hibisci
Orthosia mys,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Orthosia,mys,,,,,,,new 2023,observed,,,,,,2023-10-09,Kevin Toomer,iNat:186845618,,347247,ART,accepted,347247,Orthosia mys,Orthosia mys,Orthosia mys
Orthosia pacifica,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Orthosia,pacifica,,,,,,,new 2020,observed,,,,,,2020-04-10,Kevin Toomer,iNat:41851026,,226647,ART,accepted,226647,Orthosia pacifica,Orthosia pacifica,Orthosia pacifica
Orthosia praeses,"Grote, 1879",,dart moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Orthosia,praeses,,,,native,S3S5 (2017),,new 2018,observed,,,,,,2018-03-23,Kevin Toomer,iNat:10392814,,347248,ART,accepted,347248,Orthosia praeses,Orthosia praeses,Orthosia praeses
Orthosia transparens,"Grote, 1882",,dart moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Orthosia,transparens,,,,native,S3S5 (2017),,new 2016,observed,,,,,,2016-03-22,Andrew Simon,iNat:2822928,,226651,ART,accepted,226651,Orthosia transparens,Orthosia transparens,Orthosia transparens
Panthea virginarius,"Grote, 1880",,Cascades panthea moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Pantheinae,,Panthea,virginarius,,,,native,S4S5 (2017),,confirmed,observed,1995-07-19,Jon Shepard & Sigrid Shepard,RBCM,ENT996-006874,,2016-05-06,Andrew Simon,iNat:3114025,,226911,ART,accepted,226911,Panthea virginarius,Panthea virginarius,Panthea virginarius
Peridroma saucia,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Peridroma,saucia,,,,,,,new 2023,observed,2023-05-27,Libby and Rick Avis,Bioblitz 2023,,,2023-05-27,Libby and Rick Avis,iNat:164747057,,179339,ART,accepted,179339,Peridroma saucia,Peridroma saucia,Peridroma saucia
Phlogophora periculosa,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Phlogophorini,Phlogophora,periculosa,,,,,,,new 2023,observed,,,,,,2023-08-10,Kevin Toomer,iNat:177710418,,124183,ART,accepted,124183,Phlogophora periculosa,Phlogophora periculosa,Phlogophora periculosa
Pleromelloida conserta,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Oncocnemidinae,,Pleromelloida,conserta,,,,,,,new 2023,observed,,,,,,2023-04-11,Kevin Toomer,iNat:154441463,,228375,ART,accepted,228375,Pleromelloida conserta,Pleromelloida conserta,Pleromelloida conserta
Protodeltote albidula,"Guenée, 1852",,pale glyph moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Eustrotiinae,,Protodeltote,albidula,,,,native,S4S5 (2017),,new 2016,observed,,,,,,2016-06-19,Andrew Simon,iNat:3493825,,228854,ART,accepted,228854,Protodeltote albidula,Protodeltote albidula,Protodeltote albidula
Sunira decipiens,"Grote, 1881",,shield-backed cutworm moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Sunira,decipiens,,,,native,,,new 2018,observed,,,,,,2018-10-20,Kevin Toomer,iNat:17746568,,176068,ART,accepted,176068,Sunira decipiens,Sunira decipiens,Sunira decipiens
Syngrapha celsa,"Edwards, 1881",,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Plusiinae,Plusiini,Syngrapha,celsa,,,,native,,,new 2018,observed,,,,,,2018-08-06,Kevin Toomer,iNat:30333180,,424121,ART,accepted,424121,Syngrapha celsa,Syngrapha celsa,Syngrapha celsa
Syngrapha octoscripta,"Grote, 1874",,dusky silver Y moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Plusiinae,Plusiini,Syngrapha,octoscripta,,,,native,,,new 2018,observed,,,,,,2018-08-22,Kevin Toomer,iNat:16138684,,232152,ART,accepted,232152,Syngrapha octoscripta,Syngrapha octoscripta,Syngrapha octoscripta
Syngrapha rectangula,"Kirby, 1837",,salt-and-pepper looper moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Plusiinae,Plusiini,Syngrapha,rectangula,,,,native,,,new 2018,observed,,,,,,2018-08-08,Kevin Toomer,iNat:16139272,,232156,ART,accepted,232156,Syngrapha rectangula,Syngrapha rectangula,Syngrapha rectangula
Syngrapha viridisigma,,,spruce false looper moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Plusiinae,Plusiini,Syngrapha,viridisigma,,,,,,,new 2021,observed,,,,,,2021-08-14,Kevin Toomer,iNat:91170089,,232160,ART,accepted,232160,Syngrapha viridisigma,Syngrapha viridisigma,Syngrapha celsa
Trichordestra liquida,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Hadenini,Trichordestra,liquida,,,,,,,new 2023,observed,,,,,,2023-06-05,Kevin Toomer,iNat:165721764,,232917,ART,accepted,232917,Trichordestra liquida,Trichordestra liquida,Trichordestra liquida
Xestia xanthographa,"Denis & Schiffermüller, 1775",,square-spot rustic,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Xestia,xanthographa,,,,exotic,unlisted,,new 2017,observed,,,,,,2017-08-27,Sarah Tweedale,iNat:7693440,,48162,ART,accepted,48162,Xestia xanthographa,Xestia xanthographa,Xestia xanthographa
Nola minna,"Butler, 1881",,ceanothus nola moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Nolidae,Nolinae,Nolini,Nola,minna,,,,native,S4S5 (2017),,new 2018,observed,,,,,,2018-04-07,Kevin Toomer,iNat:10789131,,225988,ART,accepted,225988,Nola minna,Nola minna,Nola minna
Nycteola columbiana,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Nolidae,Chloephorinae,Sarrothripini,Nycteola,columbiana,,,,,,,new 2020,observed,,,,,,2020-05-10,Kevin Toomer,iNat:45914423,,452513,ART,accepted,452513,Nycteola columbiana,Nycteola columbiana,Nycteola columbiana
Clostera apicalis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Pygaerinae,,Clostera,apicalis,,,,,,,new 2023,observed,,,,,,2023-06-13,Kevin Toomer,iNat:167219051,,59199,ART,accepted,59199,Clostera apicalis,Clostera apicalis,Clostera apicalis
Coelodasys unicornis,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Heterocampinae,Heterocampini,Coelodasys,unicornis,,,,,,,new 2018,observed,,,,,,2018-10-26,Kath Boake Wüthrich,iNat:20845913,,1373714,ART,accepted,1373714,Coelodasys unicornis,Coelodasys unicornis,Coelodasys unicornis
Gluphisia severa,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Notodontinae,,Gluphisia,severa,,,,,,,new 2023,observed,,,,,,2023-04-26,Kevin Toomer,iNat:156757135,,220435,ART,accepted,220435,Gluphisia severa,Gluphisia severa,Gluphisia severa
Ianassa pallida,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Heterocampinae,Heterocampini,Ianassa,pallida,,,,,,,new 2021,observed,,,,,,2021-07-30,Kevin Toomer,iNat:89214559,,1375904,ART,accepted,1375904,Ianassa pallida,Ianassa pallida,Ianassa pallida
Nadata gibbosa,"J.E. Smith, 1797",,white-dotted prominent,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Phalerinae,,Nadata,gibbosa,,,,native,S4S5 (2017),,new 2017,observed,,,,,,2017-08-13,Tyson Ehlers,iNat:8898372,,82204,ART,accepted,82204,Nadata gibbosa,Nadata gibbosa,Nadata gibbosa
Oedemasia semirufescens,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Heterocampinae,Heterocampini,Oedemasia,semirufescens,,,,,,,new 2023,observed,,,,,,2023-07-15,Kevin Toomer,iNat:173096354,,1373719,ART,accepted,1373719,Oedemasia semirufescens,Oedemasia semirufescens,Oedemasia semirufescens
Oligocentria pallida,,,pale prominent,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Heterocampinae,Heterocampini,Ianassa,pallida,,,,,,,new 2021,observed,,,,,,2021-07-30,Kevin Toomer,iNat:89214559,,226346,ART,unaccepted,1375904,Ianassa pallida,Oligocentria pallida,Ianassa pallida
Schizura ipomaeae,"Doubleday, 1841",,morning-glory prominent,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Heterocampinae,Heterocampini,Schizura,ipomaeae,,,,native,unlisted,,new 2018,observed,,,,,,2018-07-24,Kevin Toomer,iNat:14689513,,204014,ART,accepted,204014,Schizura ipomaeae,Schizura ipomaeae,Schizura ipomaeae
Schizura unicornis,"Smith, 1797",,unicorn caterpillar moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Notodontidae,Heterocampinae,Heterocampini,Coelodasys,unicornis,,,,native,,,new 2018,observed,,,,,,2018-10-26,Kath Boake Wüthrich,iNat:20845913,,126207,ART,unaccepted,1373714,Coelodasys unicornis,Schizura unicornis,Coelodasys unicornis
Aglais milberti,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,Nymphalini,Aglais,milberti,,,,,,,new 2023,observed,,,,,,2023-05-26,Chris Ratzlaff,iNat:186894394,,68269,ART,accepted,68269,Aglais milberti,Aglais milberti,Aglais milberti
Limenitis lorquini,"Boisduval, 1852",,Lorquin's admiral,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Limenitidinae,Limenitidini,Limenitis,lorquini,,,,native,S5 (2013),,new 2016,observed,,,,,,2016-10-07,Lauren Magner & Andrew Simon,iNat:4296011,,50880,ART,accepted,50880,Limenitis lorquini,Limenitis lorquini,Limenitis lorquini
Nymphalis antiopa,,,mourning cloak,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,antiopa,,,,,,,new 2019,observed,,,,,,2019-02-01,Kath Boake Wüthrich,iNat:20022524,,56832,ART,accepted,56832,Nymphalis antiopa,Nymphalis antiopa,Nymphalis antiopa
Nymphalis californica,,,California tortoiseshell,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,Nymphalini,Nymphalis,californica,,,,,,,new 2019,observed,,,,,,2019-08-29,Kath Boake Wüthrich,iNat:32124527,,49920,ART,accepted,49920,Nymphalis californica,Nymphalis californica,Nymphalis californica
Phyciodes mylitta,"W.H. Edwards, 1861",,mylitta crescent,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,Melitaeini,Phyciodes,mylitta,,,,native,S5 (2013),,new 2016,observed,,,,,,2016-09-03,Kristian Sigvardsen,iNat:4027288,,59176,ART,accepted,59176,Phyciodes mylitta,Phyciodes mylitta,Phyciodes mylitta
Polygonia satyrus,"W.H. Edwards, 1869",,satyr comma,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,Nymphalini,Polygonia,satyrus,,,,native,S5 (2013),,new 2017,observed,2023-05-27,Libby and Rick Avis,Bioblitz 2023,,,2017-05-25,Andrew Simon,iNat:6412057,,56644,ART,accepted,56644,Polygonia satyrus,Polygonia satyrus,Polygonia satyrus
Vanessa atalanta,"Linnaeus, 1758",,red admiral,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,atalanta,,,,native,S5 (2013),,new 2011,observed,,,,,,2011-05-28,Ian Guthrie,iNat:32899906,,49133,ART,accepted,49133,Vanessa atalanta,Vanessa atalanta,Vanessa atalanta
Vanessa cardui,"Linnaeus, 1758",,painted lady,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,Nymphalini,Vanessa,cardui,,,,native,S5B (2013),,new 2015,observed,,,,,,2015-05-31,Andrew Simon,iNat:1809718,,48548,ART,accepted,48548,Vanessa cardui,Vanessa cardui,Vanessa cardui
Batia lunaris,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gelechioidea,Oecophoridae,Oecophorinae,Oecophorini,Batia,lunaris,,,,,,,new 2023,observed,,,,,,2023-07-05,Kevin Toomer,iNat:171252541,,324110,ART,accepted,324110,Batia lunaris,Batia lunaris,Batia lunaris
Endrosis sarcitrella,"Linnaeus, 1758",,white-shouldered house moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gelechioidea,Oecophoridae,Oecophorinae,Oecophorini,Endrosis,sarcitrella,,,,exotic,unlisted,,new 2017,observed,,,,,,2017-05-12,Scott Gilmore,iNat:6203658,,205758,ART,accepted,205758,Endrosis sarcitrella,Endrosis sarcitrella,Endrosis sarcitrella
Hofmannophila pseudospretella,"Stainton, 1849",,brown house moth,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gelechioidea,Oecophoridae,Oecophorinae,Oecophorini,Hofmannophila,pseudospretella,,,,exotic,unlisted,,new 2016,observed,,,,,,2016-07-22,Andrew Simon,iNat:3726401,,129570,ART,accepted,129570,Hofmannophila pseudospretella,Hofmannophila pseudospretella,Hofmannophila pseudospretella
Papilio eurymedon,"Lucas, 1852",,pale swallowtail,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Papilionidae,Papilioninae,Papilionini,Papilio,eurymedon,,,,native,S5 (2013),,new 2013,observed,,,,,,2013-06-07,Ian Guthrie,iNat:32930000,,55521,ART,accepted,55521,Papilio eurymedon,Papilio eurymedon,Papilio eurymedon
Papilio rutulus,"Lucas, 1852",,western tiger swallowtail,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Papilionidae,Papilioninae,Papilionini,Papilio,rutulus,,,,native,S5 (2013),,new 2016,observed,,,,,,2016-05-29,Ian Guthrie,iNat:32930002,,47226,ART,accepted,47226,Papilio rutulus,Papilio rutulus,Papilio rutulus
Papilio zelicaon,,,anise swallowtail,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Papilionidae,Papilioninae,Papilionini,Papilio,zelicaon,,,,,,,new 2016,observed,,,,,,2016-06-17,Ian Guthrie,iNat:32930028,,51097,ART,accepted,51097,Papilio zelicaon,Papilio zelicaon,Papilio zelicaon
Carcina quercana,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gelechioidea,Peleopodidae,,,Carcina,quercana,,,,,,,new 2023,observed,,,,,,2023-07-23,Kevin Toomer,iNat:174510597,,205221,ART,accepted,205221,Carcina quercana,Carcina quercana,Carcina quercana
Anthocharis julia flora,"(W. G. Wright, 1892)",,Sara's orangtip butterfly,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Pieridae,Pierinae,Anthocharidini,Anthocharis,julia,,flora,,native,S4 (2013),,confirmed,observed,1981-04-17,Gerald Straley,RBCM,ENT989-006294,,2017-04-13,Kris Krüg,iNat:5677725,,900263,ART,accepted,900263,Anthocharis julia flora,Anthocharis julia flora,Anthocharis julia flora
Neophasia menapia,"C. & R. Felder, 1859",,pine white,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Pieridae,Pierinae,Pierini,Neophasia,menapia,,,,native,S5 (2013),,new 2018,observed,,,,,,2018-07-17,Sarah Tweedale,iNat:14499040,,81734,ART,accepted,81734,Neophasia menapia,Neophasia menapia,Neophasia menapia
Pieris rapae,"Linnaeus, 1758",,cabbage white,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Pieridae,Pierinae,Pierini,Pieris,rapae,,,,exotic,unlisted,,new 2017,observed,,,,,,2017-09-03,Sarah Tweedale,iNat:7763945,,55626,ART,accepted,55626,Pieris rapae,Pieris rapae,Pieris rapae
Eucalantica polita,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Yponomeutoidea,Plutellidae,,,Eucalantica,polita,,,,,,,new 2023,observed,,,,,,2023-05-06,Hannah Hickli,iNat:160359343,,348868,ART,accepted,348868,Eucalantica polita,Eucalantica polita,Eucalantica polita
Plutella xylostella,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Yponomeutoidea,Plutellidae,,,Plutella,xylostella,,,,,,,new 2022,observed,,,,,,2022-09-11,Kevin Toomer,iNat:134624726,,126765,ART,accepted,126765,Plutella xylostella,Plutella xylostella,Plutella xylostella
Rhigognostis interrupta,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Yponomeutoidea,Plutellidae,,,Rhigognostis,interrupta,,,,,,,new 2021,observed,,,,,,2021-03-30,Andrew Simon,iNat:72508811,,372156,ART,accepted,372156,Rhigognostis interrupta,Rhigognostis interrupta,Rhigognostis interrupta
Amblyptilia pica,,,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pterophoroidea,Pterophoridae,Pterophorinae,Platyptiliini,Amblyptilia,pica,,,,,,,new 2023,observed,,,,,,2023-03-31,Kevin Toomer,iNat:152945908,,182582,ART,accepted,182582,Amblyptilia pica,Amblyptilia pica,Amblyptilia pica
