Taxon,Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Origin,Status,Reporting,Documenting,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Documented,Documenter,iNaturalist Link,iNaturalist Photo,Notes,ID,Stats Code
Lobaria pulmonaria,(L.) Hoffm.,,lungwort,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Lobariaceae,,native,S5 (2010),confirmed,observed,1974-05-29,Willa J. Noble,UBC,L14341,,2015-02-12,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2565168,https://static.inaturalist.org/photos/2858839/medium.JPG?1452286168,,48711,LIC
Lobaria scrobiculata,(Scop.) DC.,,textured lung,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Lobariaceae,,native,S4 (2010),confirmed,observed,1974-05-28,Willa J. Noble,UBC,L14333,,2016-12-04,Andrew Simon,http://www.inaturalist.org/observations/4716501,https://static.inaturalist.org/photos/5699700/medium.jpeg?1480904463,,117850,LIC
Sticta fuliginosa,(Dicks.) Ach.,,peppered moon lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Lobariaceae,,native,S4 (2010),confirmed,observed,1974-05-29,Willa J. Noble,UBC,L14339,,2016-10-23,Andrew Simon,http://www.inaturalist.org/observations/4425655,https://static.inaturalist.org/photos/5323646/medium.jpeg?1477298775,,117889,LIC
Sticta limbata,(Sm.) Ach.,,powdered moon lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Lobariaceae,,native,S3S4 (2010),confirmed,observed,1974-05-28,Willa J. Noble,UBC,L14328,,2018-03-18,Andrew Simon,https://www.inaturalist.org/observations/10306665,https://static.inaturalist.org/photos/14277863/medium.jpeg?1521446051,,117888,LIC
Leptochidium albociliatum,(Desmaz.) Choisy.,,whiskered codger,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Massalongiaceae,,native,S3S4 (2010),new 2017,observed,,,,,,2017-03-25,Andrew Simon,https://www.inaturalist.org/observations/5471413,https://static.inaturalist.org/photos/6738708/medium.jpeg?1490577711,,223432,LIC
Massalongia carnosa,(Dicks.) Körb.,,rockmoss rosette,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Massalongiaceae,,native,S4 (2010),confirmed,observed,1974-05-29,Willa J. Noble,UBC,L14340,,2017-03-25,Andrew Simon,https://www.inaturalist.org/observations/5483241,https://static.inaturalist.org/photos/6753544/medium.jpeg?1490661307,,224470,LIC
Nephroma laevigatum,Ach.,,mustard paw,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Nephromataceae,,native,S3S4 (2010),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L10896,,2016-09-03,Andrew Simon,http://www.inaturalist.org/observations/4030003,https://static.inaturalist.org/photos/4764519/medium.jpg?1472961613,,117847,LIC
Nephroma parile,(Ach.) Ach.,,powdered paw,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Nephromataceae,,native,S5 (2018),reported,unobserved,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,,,,,,182501,LIC
Nephroma resupinatum,(L.) Ach.,,pimpled paw,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Nephromataceae,,native,S4 (2018),new 2017,observed,,,,,,2017-10-26,Andrew Simon,https://www.inaturalist.org/observations/8591087,https://static.inaturalist.org/photos/11482651/medium.jpeg?1509220446,,203975,LIC
Fuscopannaria crustacea,P.M. Jørg.,,encrusting crackers,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Pannariaceae,,native,S1S2 (2019),reported,unobserved,1974-05-31,Willa J. Noble,UBC,L20704,,,,,,,220253,LIC
Fuscopannaria leprosa,P.M. Jørg. & Tønsberg.,,powdered shingle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Pannariaceae,,native,unlisted,reported,unobserved,1974-04-21,Willa J. Noble,UBC,L35665,,,,,,,220259,LIC
Fuscopannaria maritima,P.M. Jørg.,,seaside shingle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Pannariaceae,,native,S4 (2010),confirmed,observed,1974-06-01,Willa J. Noble,UBC,L20705,,2017-04-10,Andrew Simon,https://www.inaturalist.org/observations/5646969,https://static.inaturalist.org/photos/6986598/medium.jpeg?1491881108,,220262,LIC
Fuscopannaria praetermissa,(Nyl.) P.M. Jørg.,,thumbs-up shingle,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Pannariaceae,,native,S4 (2010),reported,unobserved,1974-04-21,Willa J. Noble,UBC,L35656,,,,,,,220265,LIC
Peltigera aphthosa,(L.) Willd.,,silver-lined pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S5 (2018),reported,unobserved,1977-07-24,Teuvo Ahti,UBC,L11159,,,,,,,119675,LIC
Peltigera britannica,(Gyelnik) Holtan-Hartwig & Tønsb.,,flaky freckle pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S5 (2018),new 2015,observed,,,,,,2015-03-07,Andrew Simon,http://www.inaturalist.org/observations/2572163,https://static.inaturalist.org/photos/2869568/medium.JPG?1452495224,,119677,LIC
Peltigera canina,(L.) Willd.,,dog pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S5 (2018),new 2017,observed,,,,,,2017-10-26,Andrew Simon,https://www.inaturalist.org/observations/8593390,https://static.inaturalist.org/photos/11486410/medium.jpeg?1509230680,,180500,LIC
Peltigera collina,(Ach.) Schrad.,,tree pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S4S5 (2010),confirmed,observed,1974-06-01,Willa J. Noble,UBC,L1584,,2015-03-27,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2575072,https://static.inaturalist.org/photos/2873632/medium.JPG?1452595599,,194736,LIC
Peltigera degenii,Gyelnik.,,lustrous pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S4 (2018),confirmed,observed,1962-06-03,Wilfred B. Schofield,UBC,L6671,,2019-05-27,Andrew Simon,https://www.inaturalist.org/observations/25912190,https://static.inaturalist.org/photos/40186836/medium.jpeg?1559000338,,179748,LIC
Peltigera didactyla,(With.) J.R. Laundon.,,temporary pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S5 (2018),reported,unobserved,1974-05-31,Willa J. Noble,UBC,L19583,,,,,,,180444,LIC
Peltigera hymenina,(Ach.) Delise.,,nebulous pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S3S4 (2018),confirmed,observed,1962-06-04,Wilfred B. Schofield,UBC,L6637,,2018-02-15,Andrew Simon,https://www.inaturalist.org/observations/9875760,https://static.inaturalist.org/photos/13534605/medium.jpg?1518752547,,69730,LIC
Peltigera leucophlebia,(Nyl.) Gyelnik.,,ruffled freckled pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S5 (2018),confirmed,observed,1974-05-29,Willa J. Noble,UBC,L3090,,2017-04-02,Andrew Simon,https://www.inaturalist.org/observations/5551327,https://static.inaturalist.org/photos/6854925/medium.jpeg?1491208676,,119676,LIC
Peltigera membranacea,(Ach.) Nyl.,,membranous pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S5 (2018),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36200,,2015-03-04,Andrew Simon,http://www.inaturalist.org/observations/2566495,https://static.inaturalist.org/photos/2860889/medium.JPG?1452334629,,117858,LIC
Peltigera neopolydactyla,(Gyeln.) Gyeln.,,undulating pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S4S5 (2010),confirmed,observed,1977-07-24,Teuvo Ahti,UBC,L11168,,2015-02-12,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2565159,https://static.inaturalist.org/photos/2858821/medium.JPG?1452285796,,147374,LIC
Peltigera neopolydactyla s.lat.,(Gyeln.) Gyeln.,,would-be carpet pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S4S5 (2010),new 2016,observed,,,,,,2016-10-07,Andrew Simon,https://www.inaturalist.org/observations/9280500,https://static.inaturalist.org/photos/12577396/original.jpg?1514440352,,147374,LIC
Peltigera pacifica,Vitik.,,fringed pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S3S4 (2010),confirmed,observed,1977-07-24,Teuvo Ahti,UBC,L33466,,2017-04-02,Andrew Simon,https://www.inaturalist.org/observations/5551264,https://static.inaturalist.org/photos/6854853/medium.jpeg?1491207443,,227392,LIC
Peltigera polydactylon,(Neck.) Hoffm.,,pioneer pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S5 (2018),new 2017,observed,,,,,,2017-04-20,Andrew Simon,https://www.inaturalist.org/observations/5885313,https://static.inaturalist.org/photos/7334817/medium.jpeg?1492754538,,69728,LIC
Peltigera rufescens,(Weiss) Humb.,,black-bellied pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S5 (2010),confirmed,observed,1974-05-29,Willa J. Noble,UBC,L35908,,2017-03-25,Andrew Simon,https://www.inaturalist.org/observations/5471720,https://static.inaturalist.org/photos/6738996/medium.jpeg?1490578894,,180448,LIC
Peltigera venosa,(L.) Hoffm.,,fan pelt,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,,Peltigeraceae,,native,S5 (2018),reported,unobserved,1974-05-31,Willa J. Noble,UBC,L36176,,,,,,,194812,LIC
Icmadophila ericetorum,(L.) Zahlbr.,,candy lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Icmadophilaceae,,native,unlisted,new 2018,observed,,,,,,2018-11-17,Kevin Toomer,https://www.inaturalist.org/observations/18458029,https://static.inaturalist.org/photos/28221684/medium.jpg?1542493422,,119695,LIC
Circinaria leprosescens,"(Sandst.) A.Nordin, S.Savić & Tibell",,sunken disk lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Megasporaceae,,native,unlisted,reported,unobserved,1974-05-29,Willa J. Noble,UBC,L35912,,,,,,Reported as Aspicilia leprosescens,462710,LIC
Ochrolechia androgyna,(Hoffm.) Arnold.,,powdery saucer,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Ochrolechiaceae,,native,unlisted,new 2015,observed,,,,,,2015-03-13,Lauren Magner & Andrew Simon,http://www.inaturalist.org/observations/2585132,https://static.inaturalist.org/photos/2887379/medium.JPG?1452919125,,203835,LIC
Ochrolechia farinacea,G.E. Howard,,farinose saucer,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Ochrolechiaceae,,native,unlisted,confirmed,observed,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,2016-10-25,Andrew Simon,http://www.inaturalist.org/observations/4438748,https://static.inaturalist.org/photos/5343285/medium.jpeg?1477469698,,226111,LIC
Ochrolechia laevigata,(Rasanen) Verseghy ex Brodo,,smooth saucer,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Ochrolechiaceae,,native,unlisted,confirmed,observed,1977-07-24,Teuvo Ahti,UBC,L6878,,2016-10-16,Andrew Simon,http://www.inaturalist.org/observations/4381767,https://static.inaturalist.org/photos/5257321/medium.jpeg?1476757872,,179755,LIC
Ochrolechia oregonensis,H. Magn.,,double-rimmed saucer,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Ochrolechiaceae,,native,unlisted,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36173,,2016-10-13,Sarah Tweedale & Andrew Simon,http://www.inaturalist.org/observations/4343884,https://static.inaturalist.org/photos/5215410/medium.jpg?1476405352,,124442,LIC
Ochrolechia subpallescens,Verseghy.,,saucer lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Ochrolechiaceae,,native,unlisted,new 2016,observed,,,,,,2016-12-19,Andrew Simon,https://www.inaturalist.org/observations/4816033,https://static.inaturalist.org/photos/5853407/medium.jpeg?1482278477,,117862,LIC
Ochrolechia upsaliensis,(L.) A. Massal.,,tundra saucer,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Ochrolechiaceae,,native,unlisted,confirmed,observed,1974-05-29,Willa J. Noble,UBC,L14343,,2018-03-18,Andrew Simon,https://www.inaturalist.org/observations/10306015,https://static.inaturalist.org/photos/14276717/medium.jpeg?1521439893,,226129,LIC
Lepra amara,(Ach.) Nyl.,,bitter wart lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,,native,unlisted,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L35940,,2015-03-04,Andrew Simon,http://www.inaturalist.org/observations/2566370,https://static.inaturalist.org/photos/2860700/medium.JPG?1452325062,Reported as Pertusaria amara,532878,LIC
Pertusaria subambigens,Dibben,,frosted wart lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Pertusariales,,,Pertusariaceae,,native,unlisted,confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36171,,2017-12-22,Andrew Simon,https://www.inaturalist.org/observations/9239481,https://static.inaturalist.org/photos/12506564/medium.jpeg?1514015598,,117882,LIC
Rhizocarpon bolanderi,(Tuck.) Herre,,map lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,Rhizocarpaceae,,native,unlisted,reported,unobserved,1974-05-28,Willa J. Noble,UBC,L35875,,,,,,,229939,LIC
Rhizocarpon distinctum,Th. Fr.,,map lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,Rhizocarpaceae,,native,unlisted,reported,unobserved,1974-05-29,Willa J. Noble,UBC,L12445,,,,,,,229946,LIC
Rhizocarpon obscuratum,(Ach.) A. Massal.,,dusky map lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Rhizocarpales,,,Rhizocarpaceae,,native,unlisted,reported,unobserved,1974-06-01,Willa J. Noble,UBC,L36221,,,,,,,229966,LIC
Buellia fecunda ined.,,,button lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Caliciaceae,,native,unlisted,reported,unobserved,1974-05-29,Willa J. Noble,UBC,L35905,,,,,,,174965,LIC
Calicium viride,Pers.,,green stubble lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Caliciaceae,,native,unlisted,confirmed,observed,1977-07-24,Willa J. Noble,UBC,L14869,,2018-05-12,Andrew Simon,https://www.inaturalist.org/observations/12406796,https://static.inaturalist.org/photos/17884805/medium.jpeg?1526188222,,207863,LIC
Diplotomma penichra,(Tuck.) Szat.,,button lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Caliciaceae,,native,unlisted,reported,unobserved,1974-05-31,Willa J. Noble,UBC,L37603,,,,,,Reported as Buellia penichra,218550,LIC
Thelomma mammosum,(Hepp) A.Massal.,,rock nipple lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Caliciaceae,,native,unlisted,confirmed,observed,1974-05-30,Willa J. Noble,UBC,L12450,,2015-08-05,Andrew Simon,http://www.inaturalist.org/observations/2599843,https://static.inaturalist.org/photos/2903044/medium.JPG?1453243620,,146938,LIC
Blastenia ferruginea,(Huds.) Th. Fr.,,firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,confirmed,observed,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,2017-02-21,Andrew Simon,https://www.inaturalist.org/observations/5159803,https://static.inaturalist.org/photos/6359385/medium.jpg?1487835123,Reported as Caloplaca ferruginea (Huds.) Th. Fr.,462481,LIC
Calogaya decipiens,"(Arnold) Arup, Frödén & Søchting",,firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,new 2017,observed,,,,,,2017-03-25,Andrew Simon,https://www.inaturalist.org/observations/22642666,https://static.inaturalist.org/photos/35084114/medium.jpg?1555558471,,462563,LIC
Caloplaca atroflava,(Turner) Mong.,,firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,reported,unobserved,1974-05-29,Willa J. Noble,UBC,L20695,,,,,,,215786,LIC
Caloplaca californica,Zahlbr.,,Californian firedot,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,new 2017,observed,,,,,,2017-05-19,Andrew Simon,https://www.inaturalist.org/observations/9199333,https://static.inaturalist.org/photos/12454081/medium.jpg?1513669134,,215791,LIC
Flavoplaca flavocitrina,"(Hoffm.) Arup, Frödén & Søchting",,mealy firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,new 2018,observed,,,,,,2018-07-23,Andrew Simon,https://www.inaturalist.org/observations/14675997,https://static.inaturalist.org/photos/21875592/original.jpeg?1532398060,on brick and mortar at post office; collect and confirm,462951,LIC
Flavoplaca marina,"(Wedd.) Arup, Frödén & Søchting",,orange sea lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,new 2017,observed,,,,,,2017-03-12,Andrew Simon,https://www.inaturalist.org/observations/5296400,https://static.inaturalist.org/photos/6554577/medium.jpeg?1489390072,,462953,LIC
Gyalolechia xanthostigmoidea,"(Räs.) Søchting, Frödén & Arup.",,firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,confirmed,observed,2010-01-26,Terry McIntosh & Curtis Björk,Bryos and Lichens of Mt Sutil Inventory 2010,,,2018-08-01,Andrew Simon,https://www.inaturalist.org/observations/15038971,https://static.inaturalist.org/photos/22447299/medium.jpeg?1533189659,Reported as Caloplaca cf xanthostigmoidea,463077,LIC
Leproplaca chrysodeta,(Vain. ex Räsänen) J.R.Laundon,,mustard firedot,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,new 2015,observed,,,,,,2015-02-22,Andrew Simon,http://www.inaturalist.org/observations/2566221,https://static.inaturalist.org/photos/2860461/medium.JPG?1452318142,,215798,LIC
Leproplaca obliterans,"(Nyl.) Arup, Frödén & Søchting",,firedot lichen,Chroogomphus rutilus,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,reported,unobserved,1974-06-01,Willa J. Noble,UBC,L36201,,,,,,Reported as Caloplaca obliterans,463370,LIC
Polycauliona bolacina,"(Tuck.) Arup, Frödén & Søchting",,waxy firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,new 2015,observed,,,,,,2015-08-05,Andrew Simon,http://www.inaturalist.org/observations/2599898,https://static.inaturalist.org/photos/2903113/medium.JPG?1453244910,Reported as Caloplaca bolacina,463823,LIC
Polycauliona candelaria,"(L.) Frödén, Arup, & Søchting",,shrubby sunburst lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,S5 (2018),reported,unobserved,2010-04-17,Kent Brothers,VMS,,,,,,,Reported as Xanthoria candelaria,463825,LIC
Polycauliona luteominia var. luteominia,"(Tuck.) Arup, Frödén & Søchting",,red firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,reported,unobserved,1974-05-31,Willa J. Noble,UBC,L35910,,,,,,Reported as Caloplaca luteominia var. luteominia,463832,LIC
Polycauliona polycarpa,"(Hoffm.) Frödén, Arup, & Søchting",,pin-cushion sunburst lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,S5 (2010),confirmed,observed,1974-05-31,Willa J. Noble,UBC,L36187,,2016-08-14,Andrew Simon,http://www.inaturalist.org/observations/3948548,https://static.inaturalist.org/photos/4651766/medium.jpeg?1471978858,,54749,LIC
Polycauliona rosei,"(Hasse) Arup, Frödén & Søchting",,firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,new 2017,observed,,,,,,2017-04-13,Kris Krüg,http://inaturalist.ca/observations/5679890,https://static.inaturalist.org/photos/7035530/medium.jpg?1492128353,,463838,LIC
Polycauliona stellata,"(Wetmore & Kärnefelt) Arup, Frödén & Søchting",,stellate firedot lichen,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,,Teloschistaceae,,native,unlisted,new 2017,observed,,,,,,2017-12-30,Andrew Simon,https://www.inaturalist.org/observations/9324670,https://static.inaturalist.org/photos/12645918/medium.jpeg?1514754518,,215864,LIC
