id,parentId,iNaturalistTaxonName,commonName,rank,wikipediaSummary,iNaturalistTaxonImage,taxonName,names
226664,57674,Osmia californica,California Mason Bee,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Osmia californica</b></i> is a megachilid bee, or mason bee. Native to North America, the mason bees are important pollinators.  <i>O. californica</i> generally emerges a little later in the spring than the better known orchard mason bee (<i>O. lignaria</i>).  Like the orchard mason bee, <i>O. californica</i> is a solitary nester.
</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/21572146/medium.jpg,Osmia californica,"{""Osmia californica"":""accepted""}"
226667,57674,Osmia coloradensis,Colorado Mason,species,"<i><b>Osmia coloradensis</b></i>, the <b>Colorado osmium</b>, is a species of hymenopteran in the family Megachilidae. It is found in Central America and North America.",https://static.inaturalist.org/photos/34154097/medium.jpg,Osmia coloradensis,"{""Osmia coloradensis"":""accepted""}"
226673,57674,Osmia integra,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Osmia integra</b></i> is a species of bee in the family Megachilidae. It is found in North America.</p>


",https://inaturalist-open-data.s3.amazonaws.com/photos/7870554/medium.jpg,Osmia integra,"{""Osmia integra"":""accepted""}"
226674,57674,Osmia longula,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Osmia longula</b></i> is a species of bee in the family Megachilidae. It is found in North America.</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/30253243/medium.jpg,Osmia longula,"{""Osmia longula"":""accepted""}"
226686,57674,Osmia trevoris,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/2337737/medium.jpg,Osmia trevoris,"{""Osmia trevoris"":""accepted""}"
231507,127831,Stelis montana,Montana Cuckoo Carder Bee,species,,,Stelis montana,"{""Stelis montana"":""accepted""}"
270393,50086,Agapostemon angelicus,Angeles Striped Sweat Bee,species,"<i><b>Agapostemon angelicus</b></i>, the <b>Angeles striped-sweat bee</b>, is a species of sweat bee in the family Halictidae.",https://inaturalist-open-data.s3.amazonaws.com/photos/4689680/medium.jpeg,Agapostemon angelicus,"{""Agapostemon angelicus"":""accepted""}"
270467,252417,Anthidiellum notatum,Northern Rotund-Resin Bee,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/85751344/medium.jpeg,Anthidiellum notatum,"{""Anthidiellum notatum"":""accepted""}"
271066,173032,Ashmeadiella gillettei,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/233219371/medium.jpeg,Ashmeadiella gillettei,"{""Ashmeadiella gillettei"":""accepted""}"
271067,173032,Ashmeadiella meliloti,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/115378417/medium.jpeg,Ashmeadiella meliloti,"{""Ashmeadiella meliloti"":""accepted""}"
271070,173032,Ashmeadiella vandykiella,,species,,,Ashmeadiella vandykiella,"{""Ashmeadiella vandykiella"":""accepted""}"
271073,57678,Lasioglossum ruidosense,Ruidoso Sweat Bee,species,,https://static.inaturalist.org/photos/173888948/medium.jpeg,Lasioglossum ruidosense,"{""Lasioglossum ruidosense"":""accepted""}"
271346,177785,Hoplitis grinnelli,Grinnell's Small-Mason,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/118482237/medium.jpeg,Hoplitis grinnelli,"{""Hoplitis grinnelli"":""accepted""}"
271370,173053,Atoposmia anthodyta,,species,,,Atoposmia anthodyta,"{""Atoposmia anthodyta"":""accepted""}"
271400,57669,Andrena pecosana,,species,,,Andrena pecosana,"{""Andrena pecosana"":""accepted""}"
271438,252946,Protosmia rubifloris,Prong-faced Slender-Mason,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Protosmia rubifloris</b></i> is a species of bee in the family Megachilidae. It is found in Central America and North America.</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/107663832/medium.jpeg,Protosmia rubifloris,"{""Protosmia rubifloris"":""accepted""}"
271439,57674,Osmia gaudiosa,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/137498053/medium.jpg,Osmia gaudiosa,"{""Osmia gaudiosa"":""accepted""}"
271452,173032,Ashmeadiella xenomastax,Square-jawed Angled-Mason,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/142045061/medium.jpeg,Ashmeadiella xenomastax,"{""Ashmeadiella xenomastax"":""accepted""}"
271466,57678,Lasioglossum microlepoides,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/45285302/medium.jpeg,Lasioglossum microlepoides,"{""Lasioglossum microlepoides"":""accepted""}"
271467,57678,Lasioglossum nevadense,Nevada Sweat Bee,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/118665318/medium.jpg,Lasioglossum nevadense,"{""Lasioglossum nevadense"":""accepted""}"
271473,57672,Dianthidium heterulkei,,species,,,Dianthidium heterulkei,"{""Dianthidium heterulkei"":""accepted""}"
271474,57672,Dianthidium platyurum,,species,,,Dianthidium platyurum,"{""Dianthidium platyurum"":""accepted""}"
271491,57669,Andrena chlorura,,species,,,Andrena chlorura,"{""Andrena chlorura"":""accepted""}"
271504,52781,Melissodes submenuacha,,species,,,Melissodes submenuacha,"{""Melissodes submenuacha"":""accepted""}"
271505,52781,Melissodes verbesinarum,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/230957489/medium.jpeg,Melissodes verbesinarum,"{""Melissodes verbesinarum"":""accepted""}"
271537,57682,Anthophora petrophila,,species,,,Anthophora petrophila,"{""Anthophora petrophila"":""accepted""}"
271600,57678,Lasioglossum heterorhinum,,species,,,Lasioglossum heterorhinum,"{""Lasioglossum heterorhinum"":""accepted""}"
271624,52784,Megachile casadae,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile casadae</b></i> is a species of bee in the family Megachilidae. It was described by Theodore Dru Alison Cockerell in 1898.</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/144494965/medium.jpeg,Megachile casadae,"{""Megachile casadae"":""accepted""}"
271627,52784,Megachile umatillensis,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile umatillensis</b></i> is a species of bee in the family Megachilidae. It was described by Mitchell in 1927.</p>
",,Megachile umatillensis,"{""Megachile umatillensis"":""accepted""}"
271649,174615,Calliopsis puellae,,species,"<i><b>Calliopsis puellae</b></i>, the <b>desert-dandelion nomadopsis</b>, is a species of mining bee in the family Andrenidae. It is found in Central America and North America.",https://static.inaturalist.org/photos/12534259/medium.jpg,Calliopsis puellae,"{""Calliopsis puellae"":""accepted""}"
271738,252943,Exomalopsis solidaginis,,species,,,Exomalopsis solidaginis,"{""Exomalopsis solidaginis"":""accepted""}"
271779,52784,Megachile policaris,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile policaris</b></i> is a species of bee in the family Megachilidae. It was described by Thomas Say in 1831.</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/28351953/medium.jpg,Megachile policaris,"{""Megachile policaris"":""accepted""}"
271790,123670,Eucera mohavensis,,species,,,Eucera mohavensis,"{""Eucera mohavensis"":""accepted""}"
271810,52784,Megachile agustini,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile agustini</b></i> is a species of bee in the family Megachilidae. It was described by Theodore Dru Alison Cockerell in 1905.</p>
",,Megachile agustini,"{""Megachile agustini"":""accepted""}"
271811,52784,Megachile cochisiana,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile cochisiana</b></i> is a species of bee in the family Megachilidae. It was described by Mitchell in 1934.</p>
",,Megachile cochisiana,"{""Megachile cochisiana"":""accepted""}"
272514,52784,Megachile subexilis,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile subexilis</b></i> is a species of bee in the family Megachilidae. It was described by Theodore Dru Alison Cockerell in 1908.</p>
",,Megachile subexilis,"{""Megachile subexilis"":""accepted""}"
308117,173032,Ashmeadiella cubiceps,,species,,,Ashmeadiella cubiceps,"{""Ashmeadiella cubiceps"":""accepted""}"
308122,173032,Ashmeadiella opuntiae,Prickly-pear Angled-Mason,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/209166072/medium.jpeg,Ashmeadiella opuntiae,"{""Ashmeadiella opuntiae"":""accepted""}"
308124,173032,Ashmeadiella rufipes,,species,,,Ashmeadiella rufipes,"{""Ashmeadiella rufipes"":""accepted""}"
308125,173032,Ashmeadiella sonora,Sonoran Angled-Mason,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/86847972/medium.jpg,Ashmeadiella sonora,"{""Ashmeadiella sonora"":""accepted""}"
308697,57671,Anthidium atripes,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Anthidium atripes</b></i> is a species of bee in the family Megachilidae, the leaf-cutter, carder, or mason bees.</p>
",,Anthidium atripes,"{""Anthidium atripes"":""accepted""}"
308699,57671,Anthidium cockerelli,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Anthidium cockerelli</b></i> is a species of bee in the family Megachilidae, the leaf-cutter, carder, or mason bees.</p>
",,Anthidium cockerelli,"{""Anthidium cockerelli"":""accepted""}"
308700,57671,Anthidium dammersi,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Anthidium dammersi</b></i> is a species of bee in the family Megachilidae, the leaf-cutter, carder, or mason bees.</p>
",,Anthidium dammersi,"{""Anthidium dammersi"":""accepted""}"
308703,57671,Anthidium maculosum,Spotted Woolcarder,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Anthidium maculosum</b></i> is a species of bee in the family Megachilidae, the leaf-cutter, carder, or mason bees. It is a solitary bee where the males are territorial and the females take part in polyandry. The males of <i>A. maculosum</i> differ from most other males of bee species because the males are significantly larger than females. In addition, subordinate males that act as satellites are smaller than</p>...",https://inaturalist-open-data.s3.amazonaws.com/photos/53448499/medium.jpg,Anthidium maculosum,"{""Anthidium maculosum"":""accepted""}"
308704,57671,Anthidium mormonum,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Anthidium mormonum</b></i> is a species of bee in the family Megachilidae, the leaf-cutter, carder, or mason bees.</p>
",,Anthidium mormonum,"{""Anthidium mormonum"":""accepted""}"
308729,52784,Megachile rossi,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile rossi</b></i> is a species of bee in the family Megachilidae. It was described by Mitchell in 1943.</p>
",,Megachile rossi,"{""Megachile rossi"":""accepted""}"
308732,173032,Ashmeadiella cazieri,,species,,,Ashmeadiella cazieri,"{""Ashmeadiella cazieri"":""accepted""}"
308753,57669,Andrena accepta,Two-spotted Miner Bee,species,<i><b>Andrena accepta</b></i> is a species of mining bee in the family Andrenidae. It is found in Central America and North America.,https://inaturalist-open-data.s3.amazonaws.com/photos/97431857/medium.jpeg,Andrena accepta,"{""Andrena accepta"":""accepted""}"
308792,177889,Hesperapis oliviae,,species,,,Hesperapis oliviae,"{""Hesperapis oliviae"":""accepted""}"
308812,52784,Megachile prosopidis,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile prosopidis</b></i> is a species of bee in the family Megachilidae. It was described by Theodore Dru Alison Cockerell in 1900.</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/8989906/medium.jpg,Megachile prosopidis,"{""Megachile prosopidis"":""accepted""}"
308853,57672,Dianthidium implicatum,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/146752345/medium.jpeg,Dianthidium implicatum,"{""Dianthidium implicatum"":""accepted""}"
308856,57672,Dianthidium parvum,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/172765759/medium.jpg,Dianthidium parvum,"{""Dianthidium parvum"":""accepted""}"
308891,173053,Atoposmia daleae,,species,,,Atoposmia daleae,"{""Atoposmia daleae"":""accepted""}"
308892,173053,Atoposmia enceliae,,species,,,Atoposmia enceliae,"{""Atoposmia enceliae"":""accepted""}"
308911,52781,Melissodes tristis,Dark-faced Longhorn Bee,species,<i><b>Melissodes tristis</b></i> is a species of long-horned bee in the family Apidae. It is found in Central America and North America.,https://static.inaturalist.org/photos/4736069/medium.jpeg,Melissodes tristis,"{""Melissodes tristis"":""accepted""}"
308950,57682,Anthophora exigua,,species,,,Anthophora exigua,"{""Anthophora exigua"":""accepted""}"
308969,252953,Protandrena bakeri,,species,,,Protandrena bakeri,"{""Protandrena bakeri"":""accepted""}"
309085,52784,Megachile lippiae,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile lippiae</b></i> is a species of bee in the family Megachilidae. It was described by Theodore Dru Alison Cockerell in 1900.</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/10681052/medium.jpeg,Megachile lippiae,"{""Megachile lippiae"":""accepted""}"
309086,57682,Anthophora neglecta,,species,,,Anthophora neglecta,"{""Anthophora neglecta"":""accepted""}"
309141,57669,Andrena piperi,Piper's Miner Bee,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/7509598/medium.jpg,Andrena piperi,"{""Andrena piperi"":""accepted""}"
309349,177785,Hoplitis zuni,,species,,,Hoplitis zuni,"{""Hoplitis zuni"":""accepted""}"
309381,52784,Megachile fidelis,Horn-faced Leafcutter Bee,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile fidelis</b></i>, the <b>faithful leafcutting bee</b>,  is a species of bee in the family Megachilidae.
</p><p>This species is found in the western United States, where it ranges from Montana and South Dakota to New Mexico, west to California and north to Oregon, and often inhabits meadows and gardens. The bee is black, but covered by golden/yellow hair on its face, behind its eyes, on its thorax, below</p>...",https://static.inaturalist.org/photos/34155366/medium.jpg,Megachile fidelis,"{""Megachile fidelis"":""accepted""}"
309382,52784,Megachile inimica,,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Megachile inimica</b></i> (common name: hostile leaf-cutter bee) is a species of bee in the family Megachilidae. It was described by Cresson in 1872.</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/90664152/medium.jpg,Megachile inimica,"{""Megachile inimica"":""accepted""}"
309390,57677,Halictus tripartitus,Tripartite Sweat Bee,species,<i><b>Halictus tripartitus</b></i> is a species of sweat bee in the family Halictidae.,https://static.inaturalist.org/photos/1178299/medium.JPG,Halictus tripartitus,"{""Halictus tripartitus"":""accepted""}"
309407,123670,Eucera edwardsii,Edwards's Long-horned Bee,species,"<p class=""mw-empty-elt"">
</p>
<p><i><b>Eucera edwardsii</b></i> is a species of long-horned bee in the family Apidae. It is found in Central America and North America.</p>
",https://inaturalist-open-data.s3.amazonaws.com/photos/39802404/medium.jpg,Eucera edwardsii,"{""Eucera edwardsii"":""accepted""}"
309410,123670,Eucera lunata,,species,,https://inaturalist-open-data.s3.amazonaws.com/photos/15394420/medium.jpg,Eucera lunata,"{""Eucera lunata"":""accepted""}"
309463,155108,Ceratina nanula,Tiny Small carpenter,species,"<i><b>Ceratina nanula</b></i>, the <b>dwarf ceratina</b>, is a species of carpenter bee in the family Apidae. It is found in Central America and North America.",https://inaturalist-open-data.s3.amazonaws.com/photos/9637082/medium.jpeg,Ceratina nanula,"{""Ceratina nanula"":""accepted""}"
313262,127831,Stelis palmarum,,species,,,Stelis palmarum,"{""Stelis palmarum"":""accepted""}"
318550,57677,Halictus farinosus,Wide-striped Sweat Bee,species,<i><b>Halictus farinosus</b></i> is a species of sweat bee in the family Halictidae.,https://static.inaturalist.org/photos/1178293/medium.JPG,Halictus farinosus,"{""Halictus farinosus"":""accepted""}"
