id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,taxonName,names
213763,57671,Anthidium tenuiflorae,Scurfy Pea Carder Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/84120925/medium.jpeg,Anthidium tenuiflorae,"{""Anthidium tenuiflorae"":""accepted""}"
213788,57682,Anthophora affabilis,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/571431/medium.jpg,Anthophora affabilis,"{""Anthophora affabilis"":""accepted""}"
213791,57682,Anthophora porterae,,species,,Anthophora porterae,"{""Anthophora porterae"":""accepted""}"
213792,57682,Anthophora ursina,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16987052/medium.jpg,Anthophora ursina,"{""Anthophora ursina"":""accepted""}"
214386,173032,Ashmeadiella bucconis,Big-cheeked Angled-Mason,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7455918/medium.jpg,Ashmeadiella bucconis,"{""Ashmeadiella bucconis"":""accepted""}"
214387,173032,Ashmeadiella cactorum,Cactus Mason Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/21581493/medium.jpg,Ashmeadiella cactorum,"{""Ashmeadiella cactorum"":""accepted""}"
214388,173032,Ashmeadiella californica,Grey Mason Bee,species,,Ashmeadiella californica,"{""Ashmeadiella californica"":""accepted""}"
214586,173053,Atoposmia abjecta,,species,,Atoposmia abjecta,"{""Atoposmia abjecta"":""accepted""}"
215758,174615,Calliopsis coloradensis,Colorado Calliopsis Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/224519309/medium.jpeg,Calliopsis coloradensis,"{""Calliopsis coloradensis"":""accepted""}"
215759,174615,Calliopsis personata,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/209178531/medium.jpg,Calliopsis personata,"{""Calliopsis personata"":""accepted""}"
218318,57672,Dianthidium pudicum,Modest Pebble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/32079573/medium.jpeg,Dianthidium pudicum,"{""Dianthidium pudicum"":""accepted""}"
218319,57672,Dianthidium ulkei,Ulke's Pebble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/139129197/medium.jpg,Dianthidium ulkei,"{""Dianthidium ulkei"":""accepted""}"
221489,177785,Hoplitis fulgida,Green Small-Mason,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4113072/medium.jpg,Hoplitis fulgida,"{""Hoplitis fulgida"":""accepted""}"
222674,57678,Lasioglossum colatum,Classy Sweat Bee,species,,Lasioglossum colatum,"{""Lasioglossum colatum"":""accepted""}"
222681,57678,Lasioglossum sisymbrii,Tansy Mustard Sweat Bee,species,https://static.inaturalist.org/photos/16273175/medium.jpeg,Lasioglossum sisymbrii,"{""Lasioglossum sisymbrii"":""accepted""}"
224501,52784,Megachile perihirta,Western Leafcutter Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/47989839/medium.jpeg,Megachile perihirta,"{""Megachile perihirta"":""accepted""}"
224502,52784,Megachile subnigra,,species,,Megachile subnigra,"{""Megachile subnigra"":""accepted""}"
224503,52784,Megachile wheeleri,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9623464/medium.jpeg,Megachile wheeleri,"{""Megachile wheeleri"":""accepted""}"
224858,52781,Melissodes communis,Common Longhorn Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8937487/medium.jpeg,Melissodes communis,"{""Melissodes communis"":""accepted""}"
224868,52781,Melissodes rivalis,Western Thistle Longhorn Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/55851469/medium.jpg,Melissodes rivalis,"{""Melissodes rivalis"":""accepted""}"
226667,57674,Osmia coloradensis,Colorado Mason,species,https://static.inaturalist.org/photos/34154097/medium.jpg,Osmia coloradensis,"{""Osmia coloradensis"":""accepted""}"
226670,57674,Osmia giliarum,,species,,Osmia giliarum,"{""Osmia physariae"":""unaccepted""}"
226674,57674,Osmia longula,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/30253243/medium.jpg,Osmia longula,"{""Osmia longula"":""accepted""}"
226675,57674,Osmia montana,,species,https://static.inaturalist.org/photos/131122437/medium.jpg,Osmia montana,"{""Osmia montana"":""accepted""}"
226677,57674,Osmia nifoata,,species,,Osmia nifoata,"{""Osmia sladeni"":""unaccepted"",""Osmia nifoata"":""accepted""}"
236822,178512,Melecta pacifica,,species,https://static.inaturalist.org/photos/7168630/medium.jpg,Melecta pacifica,"{""Melecta pacifica"":""accepted""}"
271063,173032,Ashmeadiella altadenae,,species,,Ashmeadiella altadenae,"{""Ashmeadiella altadenae"":""accepted""}"
271073,57678,Lasioglossum ruidosense,Ruidoso Sweat Bee,species,https://static.inaturalist.org/photos/173888948/medium.jpeg,Lasioglossum ruidosense,"{""Lasioglossum ruidosense"":""accepted""}"
271346,177785,Hoplitis grinnelli,Grinnell's Small-Mason,species,https://inaturalist-open-data.s3.amazonaws.com/photos/118482237/medium.jpeg,Hoplitis grinnelli,"{""Hoplitis grinnelli"":""accepted""}"
271356,57671,Anthidium palliventre,Pacific Woolcarder,species,https://static.inaturalist.org/photos/24590985/medium.jpg,Anthidium palliventre,"{""Anthidium palliventre"":""accepted""}"
271359,57671,Anthidium utahense,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/24536629/medium.jpeg,Anthidium utahense,"{""Anthidium utahense"":""accepted""}"
271371,173053,Atoposmia triodonta,,species,,Atoposmia triodonta,"{""Atoposmia triodonta"":""accepted""}"
271430,52784,Megachile angelarum,,species,https://static.inaturalist.org/photos/85258691/medium.jpeg,Megachile angelarum,"{""Megachile angelarum"":""accepted""}"
271438,252946,Protosmia rubifloris,Prong-faced Slender-Mason,species,https://inaturalist-open-data.s3.amazonaws.com/photos/107663832/medium.jpeg,Protosmia rubifloris,"{""Protosmia rubifloris"":""accepted""}"
271439,57674,Osmia gaudiosa,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/137498053/medium.jpg,Osmia gaudiosa,"{""Osmia gaudiosa"":""accepted""}"
271464,57678,Lasioglossum incompletum,Incomplete Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/112827160/medium.jpg,Lasioglossum incompletum,"{""Lasioglossum incompletum"":""accepted""}"
271473,57672,Dianthidium heterulkei,,species,,Dianthidium heterulkei,"{""Dianthidium heterulkei"":""accepted""}"
271474,57672,Dianthidium platyurum,,species,,Dianthidium platyurum,"{""Dianthidium platyurum"":""accepted""}"
271475,57672,Dianthidium subparvum,Variable Carder Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/88414250/medium.jpeg,Dianthidium subparvum,"{""Dianthidium subparvum"":""accepted""}"
271509,57678,Lasioglossum kincaidii,Kincaid's Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/16092978/medium.jpg,Lasioglossum kincaidii,"{""Lasioglossum kincaidii"":""accepted""}"
271578,173053,Atoposmia copelandica,Copeland Park Small-Mason,species,https://inaturalist-open-data.s3.amazonaws.com/photos/89443558/medium.jpeg,Atoposmia copelandica,"{""Atoposmia copelandica"":""accepted""}"
271627,52784,Megachile umatillensis,,species,,Megachile umatillensis,"{""Megachile umatillensis"":""accepted""}"
271777,52784,Megachile mellitarsis,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/82583858/medium.jpg,Megachile mellitarsis,"{""Megachile mellitarsis"":""accepted""}"
271788,123670,Eucera amsinckiae,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/183184459/medium.jpeg,Eucera amsinckiae,"{""Eucera amsinckiae"":""accepted""}"
307033,50086,Agapostemon femoratus,Wide-legged Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/22412821/medium.jpeg,Agapostemon femoratus,"{""Agapostemon femoratus"":""accepted""}"
308117,173032,Ashmeadiella cubiceps,,species,,Ashmeadiella cubiceps,"{""Ashmeadiella cubiceps"":""accepted""}"
308123,173032,Ashmeadiella prosopidis,,species,,Ashmeadiella prosopidis,"{""Ashmeadiella prosopidis"":""accepted""}"
308690,177785,Hoplitis sambuci,Elderberry Small-Mason,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43587062/medium.jpeg,Hoplitis sambuci,"{""Hoplitis sambuci"":""accepted""}"
308697,57671,Anthidium atripes,,species,,Anthidium atripes,"{""Anthidium atripes"":""accepted""}"
308704,57671,Anthidium mormonum,,species,,Anthidium mormonum,"{""Anthidium mormonum"":""accepted""}"
308726,57682,Anthophora californica,California Digger Bee,species,https://static.inaturalist.org/photos/26922934/medium.jpeg,Anthophora californica,"{""Anthophora californica"":""accepted""}"
308801,155108,Ceratina arizonensis,Arizona Small carpenter,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14578863/medium.jpg,Ceratina arizonensis,"{""Ceratina arizonensis"":""accepted""}"
308816,57674,Osmia laeta,,species,https://static.inaturalist.org/photos/3946889/medium.jpg,Osmia laeta,"{""Osmia laeta"":""accepted""}"
308852,57672,Dianthidium dubium,,species,,Dianthidium dubium,"{""Dianthidium dubium"":""accepted""}"
308856,57672,Dianthidium parvum,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/172765759/medium.jpg,Dianthidium parvum,"{""Dianthidium parvum"":""accepted""}"
308948,57682,Anthophora curta,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6612401/medium.jpg,Anthophora curta,"{""Anthophora curta"":""accepted""}"
308950,57682,Anthophora exigua,,species,,Anthophora exigua,"{""Anthophora exigua"":""accepted""}"
308951,57682,Anthophora maculifrons,,species,,Anthophora maculifrons,"{""Anthophora maculifrons"":""accepted""}"
309073,57678,Lasioglossum mellipes,,species,,Lasioglossum mellipes,"{""Lasioglossum mellipes"":""accepted""}"
309077,57678,Lasioglossum titusi,Titus's Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/30193613/medium.jpeg,Lasioglossum titusi,"{""Lasioglossum titusi"":""accepted""}"
309084,52784,Megachile gentilis,,species,https://static.inaturalist.org/photos/27318782/medium.jpeg,Megachile gentilis,"{""Megachile gentilis"":""accepted""}"
309381,52784,Megachile fidelis,Horn-faced Leafcutter Bee,species,https://static.inaturalist.org/photos/34155366/medium.jpg,Megachile fidelis,"{""Megachile fidelis"":""accepted""}"
309390,57677,Halictus tripartitus,Tripartite Sweat Bee,species,https://static.inaturalist.org/photos/1178299/medium.JPG,Halictus tripartitus,"{""Halictus tripartitus"":""accepted""}"
309407,123670,Eucera edwardsii,Edwards's Long-horned Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/39802404/medium.jpg,Eucera edwardsii,"{""Eucera edwardsii"":""accepted""}"
309410,123670,Eucera lunata,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/15394420/medium.jpg,Eucera lunata,"{""Eucera lunata"":""accepted""}"
309461,155108,Ceratina acantha,,species,https://static.inaturalist.org/photos/98939758/medium.jpeg,Ceratina acantha,"{""Ceratina acantha"":""accepted""}"
309463,155108,Ceratina nanula,Tiny Small carpenter,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9637082/medium.jpeg,Ceratina nanula,"{""Ceratina nanula"":""accepted""}"
318550,57677,Halictus farinosus,Wide-striped Sweat Bee,species,https://static.inaturalist.org/photos/1178293/medium.JPG,Halictus farinosus,"{""Halictus farinosus"":""accepted""}"
319125,52775,Bombus mixtus,Fuzzy-Horned Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/128876924/medium.jpeg,Bombus mixtus,"{""Bombus mixtus"":""accepted""}"
320050,52775,Bombus appositus,White-shouldered Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/2023821/medium.jpg,Bombus appositus,"{""Bombus appositus"":""accepted""}"
321463,52775,Bombus centralis,Great Basin Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43377737/medium.jpg,Bombus centralis,"{""Bombus centralis"":""accepted""}"
324278,52775,Bombus morrisoni,Morrison's Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/21748058/medium.jpg,Bombus morrisoni,"{""Bombus morrisoni"":""accepted""}"
335714,52784,Megachile apicalis,,species,https://static.inaturalist.org/photos/87577318/medium.jpg,Megachile apicalis,"{""Megachile apicalis"":""accepted""}"
341001,52775,Bombus nevadensis,Nevada Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6106541/medium.jpeg,Bombus nevadensis,"{""Bombus nevadensis"":""accepted""}"
344228,52775,Bombus caliginosus,Fog-belt Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/118205954/medium.jpeg,Bombus caliginosus,"{""Bombus caliginosus"":""accepted""}"
344901,57678,Lasioglossum pacificum,Pacific Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/33581193/medium.jpeg,Lasioglossum pacificum,"{""Lasioglossum pacificum"":""accepted""}"
344904,57674,Osmia exigua,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/107859984/medium.jpg,Osmia exigua,"{""Osmia exigua"":""accepted""}"
345173,57674,Osmia nemoris,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/82332073/medium.jpg,Osmia nemoris,"{""Osmia nemoris"":""accepted""}"
345432,123670,Eucera actuosa,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14750950/medium.jpg,Eucera actuosa,"{""Eucera actuosa"":""accepted""}"
346308,127831,Stelis laticincta,Wide-striped Painted-Dark bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/87036425/medium.jpg,Stelis laticincta,"{""Stelis laticincta"":""accepted""}"
361435,57682,Anthophora pacifica,Pacific Digger Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/121941966/medium.jpg,Anthophora pacifica,"{""Anthophora pacifica"":""accepted""}"
361440,155108,Ceratina pacifica,Pacific Coast Small Carpenter,species,https://static.inaturalist.org/photos/63507/medium.jpg,Ceratina pacifica,"{""Ceratina pacifica"":""accepted""}"
361442,155108,Ceratina sequoiae,,species,,Ceratina sequoiae,"{""Ceratina sequoiae"":""accepted""}"
361443,155108,Ceratina tejonensis,,species,,Ceratina tejonensis,"{""Ceratina tejonensis"":""accepted""}"
361449,123670,Eucera cordleyi,Cordley's Long-horned Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/5098913/medium.jpg,Eucera cordleyi,"{""Eucera cordleyi"":""accepted""}"
361453,123670,Eucera virgata,,species,,Eucera virgata,"{""Eucera virgata"":""accepted""}"
361455,178512,Melecta separata,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/62725710/medium.jpeg,Melecta separata,"{""Melecta separata"":""accepted""}"
361456,52781,Melissodes clarkiae,,species,,Melissodes clarkiae,"{""Melissodes clarkiae"":""accepted""}"
361492,57678,Lasioglossum egregium,Distinguished Sweat Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/75375170/medium.jpg,Lasioglossum egregium,"{""Lasioglossum egregium"":""accepted""}"
361498,173032,Ashmeadiella foveata,,species,,Ashmeadiella foveata,"{""Ashmeadiella foveata"":""accepted""}"
361503,252470,Chelostoma phaceliae,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/140115136/medium.jpeg,Chelostoma phaceliae,"{""Chelostoma phaceliae"":""accepted""}"
361505,57672,Dianthidium singulare,Singular Pebble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/21319333/medium.jpeg,Dianthidium singulare,"{""Dianthidium singulare"":""accepted""}"
361559,177785,Hoplitis hypocrita,Mimic Small-Mason,species,https://inaturalist-open-data.s3.amazonaws.com/photos/108521775/medium.jpg,Hoplitis hypocrita,"{""Hoplitis hypocrita"":""accepted""}"
361566,52784,Megachile coquilletti,,species,,Megachile coquilletti,"{""Megachile coquilletti"":""accepted""}"
361572,57674,Osmia atrocyanea,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/107859994/medium.jpg,Osmia atrocyanea,"{""Osmia atrocyanea"":""accepted""}"
361573,177785,Hoplitis remotula,,species,,Hoplitis remotula,"{""Hoplitis remotula"":""accepted""}"
361576,57674,Osmia brevis,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/181575680/medium.jpeg,Osmia brevis,"{""Osmia brevis"":""accepted""}"
361577,57674,Osmia calla,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/49045111/medium.jpg,Osmia calla,"{""Osmia calla"":""accepted""}"
361580,52784,Megachile pseudonigra,,species,,Megachile pseudonigra,"{""Megachile pseudonigra"":""accepted""}"
361598,52784,Megachile gravita,,species,,Megachile gravita,"{""Megachile gravita"":""accepted""}"
361599,57674,Osmia cyanella,,species,,Osmia cyanella,"{""Osmia cyanella"":""accepted""}"
361601,57674,Osmia densa,,species,,Osmia densa,"{""Osmia densa"":""accepted""}"
361603,57674,Osmia glauca,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/272553035/medium.jpeg,Osmia glauca,"{""Osmia glauca"":""accepted""}"
361605,57674,Osmia kincaidii,,species,,Osmia kincaidii,"{""Osmia kincaidii"":""accepted""}"
361613,57674,Osmia regulina,,species,,Osmia regulina,"{""Osmia regulina"":""accepted""}"
361625,178784,Trachusa timberlakei,Timberlake's Resin-Leafcutter,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3811969/medium.JPG,Trachusa timberlakei,"{""Trachusa timberlakei"":""accepted""}"
437533,155108,Ceratina neomexicana,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4537217/medium.jpeg,Ceratina neomexicana,"{""Ceratina neomexicana"":""accepted""}"
450489,52775,Bombus sylvicola,Forest Bumble Bee,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9614923/medium.jpg,Bombus sylvicola,"{""Bombus sylvicola"":""accepted""}"
452714,57674,Osmia bruneri,,species,,Osmia bruneri,"{""Osmia bruneri"":""accepted""}"
452752,57674,Osmia cobaltina,Cobalt Blue Mason Bee,species,,Osmia cobaltina,"{""Osmia cobaltina"":""accepted""}"
452755,57674,Osmia juxta,,species,,Osmia juxta,"{""Osmia juxta"":""accepted""}"
453648,123670,Eucera frater,Monk Longhorn,species,https://inaturalist-open-data.s3.amazonaws.com/photos/6735402/medium.jpg,Eucera frater,"{""Eucera frater"":""accepted""}"
453649,123670,Eucera fulvitarsis,,species,https://inaturalist-open-data.s3.amazonaws.com/photos/38347566/medium.jpeg,Eucera fulvitarsis,"{""Eucera fulvitarsis"":""accepted""}"
453650,57678,Lasioglossum anhypops,Miteless Sweat Bee,species,,Lasioglossum anhypops,"{""Lasioglossum anhypops"":""accepted""}"
