Bee Genus,Bee Species,Plot Name,Day,Month,Year,Males,Females,Zone,UTM_E,UTM_N,Plant Genus,Plant Species
Perdita,luteola,5B98,23,Aug,2001,0,2,12S,471555,4155408,Gutierrezia,sarothrae
Perdita,luteola,19A99,2,Aug,2000,0,1,12S,472118,4190897,Erigeron,sp.
Perdita,luteola,19A99,31,Aug,2000,0,1,12S,472118,4190897,Chrysothamnus,sp.
Perdita,luteola,64B98,11,Sep,2000,1,4,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,luteola,64B98,17,Aug,2001,2,0,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,luteola,64B98,17,Aug,2001,1,1,12S,479590,4148510,Gutierrezia,sp.
Perdita,luteola,64B98,18,Sep,2001,1,0,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,luteola,64B98,18,Sep,2003,2,0,12S,479590,4148510,Gutierrezia,microcephala
Perdita,luteola,64B98,18,Sep,2003,1,0,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,luteola,64B98,26,Aug,2003,0,5,12S,479590,4148510,Gutierrezia,microcephala
Perdita,luteola,48B98,27,Aug,2001,21,8,12S,484334,4153768,Gutierrezia,sarothrae
Perdita,luteola,85B98,22,Aug,2001,1,0,12S,487469,4127174,Chrysothamnus,parryi
Perdita,luteola,7B98,20,Sep,2000,2,3,12S,488886,4138185,Gutierrezia,sarothrae
Perdita,luteola,53B98,4,Sep,2001,3,7,12S,490031,4136954,Eriogonum,corymbosum
Perdita,luteola,53B98,4,Sep,2001,3,1,12S,490031,4136954,Gutierrezia,sarothrae
Perdita,luteola,53B98,23,Aug,2001,1,8,12S,490031,4136954,Chrysothamnus,viscidiflorus
Perdita,luteola,53B98,23,Aug,2001,1,3,12S,490031,4136954,Gutierrezia,sarothrae
Perdita,luteola,53B98,26,Sep,2002,0,1,12S,490031,4136954,Gutierrezia,sarothrae
Perdita,luteola,7A99,17,Aug,2000,0,1,12S,490387,4186733,Chrysothamnus,sp.
Perdita,luteola,8B99,4,Sep,2000,0,2,12S,493809,4166196,Gutierrezia,sarothrae
Perdita,mesillensis,10B98,28,Aug,2000,1,0,12S,471418,4157133,Chrysothamnus,nauseosus
Perdita,mesillensis,64B98,18,Sep,2003,1,0,12S,479590,4148510,Gutierrezia,microcephala
Perdita,mesillensis,64B98,26,Aug,2003,1,0,12S,479590,4148510,Eriogonum,corymbosum
Perdita,mesillensis,64B98,26,Aug,2003,1,0,12S,479590,4148510,Gutierrezia,microcephala
Perdita,mesillensis,64B98,30,Aug,2001,0,1,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,mesillensis,7B98,4,Oct,2000,1,0,12S,488886,4138185,Chrysothamnus,nauseosus
Perdita,mesillensis,7B98,20,Sep,2000,1,0,12S,488886,4138185,Gutierrezia,sarothrae
Perdita,mesillensis,53B98,4,Oct,2000,0,1,12S,490031,4136954,Gutierrezia,sarothrae
Perdita,mesillensis,53B98,23,Aug,2001,2,0,12S,490031,4136954,Chrysothamnus,viscidiflorus
Perdita,moabensis,101A00,21,Aug,2002,1,0,12S,452858,4181626,Stephanomeria,exigua
Perdita,moabensis,21A99,17,Jun,2003,1,0,12S,468824,4189300,Stephanomeria,exigua
Perdita,moabensis,21A99,29,Sep,2003,1,1,12S,468824,4189300,Stephanomeria,sp.
Perdita,moabensis,64B98,18,Sep,2003,1,0,12S,479590,4148510,Stephanomeria,exigua
Perdita,moabensis,29A98,5,Jun,2000,1,0,12S,480508,4148126,Poliomintha,incana
Perdita,moabensis,29A98,18,Sep,2003,0,1,12S,480508,4148126,Stephanomeria,exigua
Perdita,moabensis,48A98,4,Jun ,2001,1,0,12S,484202,4153932,Stephanomeria,exigua
Perdita,moabensis,48B98,4,Jun,2001,1,0,12S,484334,4153768,Gilia,sp.
Perdita,moabensis,4B98,5,Jun ,2001,2,0,12S,496688,4137271,Gilia,inconspicua
Perdita,morula,101A00,14,May,2001,2,1,12S,452858,4181626,Lepidium,montanum
Perdita,morula,101A00,30,Apr,2001,2,1,12S,452858,4181626,Lepidium,montanum
Perdita,morula,101B00,14,May,2001,5,1,12S,453100,4181400,Lepidium,montanum
Perdita,morula,101B00,28,May,2001,1,1,12S,453100,4181400,Lepidium,montanum
Perdita,morula,21A99,19,May,2003,2,0,12S,468824,4189300,Dithyrea,wislizeni
Perdita,morula,21B99,19,May,2003,1,1,12S,468859,4188940,Descurainia,pinnata
Perdita,morula,2A98,7,May,2001,2,2,12S,469641,4151523,Lepidium,montanum
Perdita,morula,2A98,7,May,2001,0,1,12S,469641,4151523,Lepidium,sp.
Perdita,morula,10B98,7,May,2001,3,2,12S,471418,4157133,Lepidium,montanum
Perdita,morula,10B98,7,May,2001,1,0,12S,471418,4157133,Lepidium,sp.
Perdita,morula,5B98,7,May,2001,3,1,12S,471555,4155408,Dithyrea,wislizeni
Perdita,morula,5B98,7,May,2001,2,2,12S,471555,4155408,Lepidium,montanum
Perdita,morula,64B98,8,May,2001,1,1,12S,479590,4148510,Cryptantha,pterocarya
Perdita,morula,64B98,8,May,2001,1,2,12S,479590,4148510,Lepidium,sp.
Perdita,morula,64A98,8,May,2001,0,1,12S,479762,4148104,Lepidium,montanum
Perdita,morula,64A98,8,May,2001,3,1,12S,479762,4148104,Lepidium,sp.
Perdita,morula,29B98,8,May,2001,2,1,12S,480447,4148387,Lepidium,montanum
Perdita,morula,29B98,8,May,2001,5,2,12S,480447,4148387,Lepidium,sp.
Perdita,morula,29A98,8,May,2001,2,0,12S,480508,4148126,Dithyrea,wislizeni
Perdita,morula,29A98,8,May,2001,1,2,12S,480508,4148126,Lepidium,sp.
Perdita,morula,29A98,20,May,2003,3,0,12S,480508,4148126,Dithyrea,wislizeni
Perdita,morula,53A98,8,May,2001,5,4,12S,489823,4136248,Lepidium,sp.
Perdita,morula,53A98,8,May,2001,1,0,12S,489823,4136248,Phacelia,sp.
Perdita,morula,53A98,8,May,2001,1,0,12S,489823,4136248,Xylorhiza,tortifolia
Perdita,morula,53B98,8,May,2001,12,4,12S,490031,4136954,Lepidium,sp.
Perdita,morula,53B98,9,May,2003,1,0,12S,490031,4136954,Townsendia,incana
Perdita,munda,JOCS,1,Oct,2002,0,1,12S,452127,4112825,Chrysothamnus,linifolius
Perdita,munda,JOCS,8,Oct,2002,9,1,12S,452127,4112825,Chrysothamnus,sp.
Perdita,munda,300C,1,Oct,2002,8,0,12S,452360,4115977,Chrysothamnus,linifolius
Perdita,munda,64B98,18,Sep,2003,0,1,12S,479590,4148510,Eriogonum,corymbosum
Perdita,munda,23A99,14,Sep,2000,10,3,12S,487308,4202301,Chrysothamnus,nauseosus
Perdita,n.sp.,300C,1,Oct,2002,1,0,12S,452360,4115977,Gutierrezia,sarothrae
Perdita,n.sp.,101A00,5,Sep,2001,6,1,12S,452858,4181626,Asteraceae,sp. (purple)
Perdita,n.sp.,101A00,5,Sep,2001,1,1,12S,452858,4181626,Salsola,pestifer
Perdita,n.sp.,101A00,5,Sep,2001,1,0,12S,452858,4181626,Senecio,spartioides
Perdita,n.sp.,101A00,21,Aug,2002,0,1,12S,452858,4181626,Grindelia,squarrosa
Perdita,n.sp.,101A00,23,Sep,2002,0,1,12S,452858,4181626,Chrysothamnus,depressus
Perdita,n.sp.,101B00,5,Sep,2001,8,2,12S,453100,4181400,Stephanomeria,exigua
Perdita,n.sp.,101B00,23,Sep,2002,0,2,12S,453100,4181400,Stephanomeria,exigua
Perdita,n.sp.,101B00,24,Aug,2001,0,2,12S,453100,4181400,Stephanomeria,sp.
Perdita,n.sp.,19A99,14,Sep,2001,1,6,12S,472118,4190897,Asteraceae,sp. (purple)
Perdita,n.sp.,19A99,14,Sep,2001,1,1,12S,472118,4190897,Chrysothamnus,linifolius
Perdita,n.sp.,19A99,14,Sep,2001,1,1,12S,472118,4190897,Chrysothamnus,sp.
Perdita,n.sp.,19A99,14,Sep,2001,5,10,12S,472118,4190897,Heterotheca,villosa
Perdita,n.sp.,19A99,15,Sep,2000,3,1,12S,472118,4190897,Aster,chilensis
Perdita,n.sp.,19A99,15,Sep,2000,7,3,12S,472118,4190897,Chrysothamnus,nauseosus
Perdita,n.sp.,19A99,28,Aug,2001,7,10,12S,472118,4190897,Chrysothamnus,linifolius
Perdita,n.sp.,19A99,28,Aug,2001,13,8,12S,472118,4190897,Heterotheca,villosa
Perdita,n.sp.,19A99,31,Aug,2000,1,1,12S,472118,4190897,Aster,chilensis
Perdita,n.sp.,19A99,31,Aug,2000,4,3,12S,472118,4190897,Chrysothamnus,nauseosus
Perdita,n.sp.,19A99,31,Aug,2000,3,1,12S,472118,4190897,Chrysothamnus,sp.
Perdita,n.sp.,53B98,4,Oct,2000,0,1,12S,490031,4136954,Chrysothamnus,nauseosus
Perdita,n.sp.,8B99,8,Sep,2003,1,1,12S,493809,4166196,Chrysothamnus,nauseosus
Perdita,n.sp.,8B99,13,Sep,2000,0,1,12S,493809,4166196,Chrysothamnus,nauseosus
Perdita,n.sp.,8B99,22,Sep,2003,1,0,12S,493809,4166196,Chrysothamnus,sp.
Perdita,nasuta,21A99,29,Jul,2003,0,1,12S,468824,4189300,Hymenopappus,filifolius
Perdita,nasuta,64B98,5,Jul,2001,6,12,12S,479590,4148510,Eriogonum,inflatum
Perdita,nasuta,64B98,5,Jul,2001,2,4,12S,479590,4148510,Eriogonum,sp.
Perdita,nasuta,64B98,5,Jul,2001,1,2,12S,479590,4148510,Gilia,sp.
Perdita,nasuta,64B98,14,Aug,2003,0,1,12S,479590,4148510,Eriogonum,inflatum
Perdita,nasuta,64B98,17,Aug,2001,0,2,12S,479590,4148510,Eriogonum,inflatum
Perdita,nasuta,64B98,18,Jun ,2001,1,2,12S,479590,4148510,Eriogonum,inflatum
Perdita,nasuta,64B98,24,Jul,2001,0,9,12S,479590,4148510,Eriogonum,inflatum
Perdita,nasuta,8B99,16,Jun,2003,2,1,12S,493809,4166196,Eriogonum,inflatum
Perdita,nuda,21B99,12,Aug,2002,0,1,12S,468859,4188940,Grindelia,squarrosa
Perdita,nuda,10B98,5,Sep,2001,0,1,12S,471418,4157133,Chrysothamnus,linifolius
Perdita,nuda,10B98,13,Sep,2000,0,4,12S,471418,4157133,Chrysothamnus,nauseosus
Perdita,nuda,10B98,23,Aug,2001,0,1,12S,471418,4157133,Gutierrezia,sarothrae
Perdita,nuda,10B98,23,Aug,2001,1,1,12S,471418,4157133,Hymenopappus,filifolius
Perdita,nuda,10B98,28,Aug,2000,4,2,12S,471418,4157133,Chrysothamnus,nauseosus
Perdita,nuda,5B98,5,Sep,2001,1,0,12S,471555,4155408,Chrysothamnus,linifolius
Perdita,nuda,5B98,17,Sep,2001,0,1,12S,471555,4155408,Chrysothamnus,nauseosus
Perdita,nuda,5B98,23,Aug,2001,3,1,12S,471555,4155408,Eriogonum,corymbosum
Perdita,nuda,5B98,23,Aug,2001,0,1,12S,471555,4155408,Lepidium,sp.
Perdita,nuda,19A99,14,Sep,2001,0,1,12S,472118,4190897,Heterotheca,villosa
Perdita,nuda,19A99,28,Aug,2001,1,1,12S,472118,4190897,Chrysothamnus,linifolius
Perdita,nuda,19A99,31,Aug,2000,1,0,12S,472118,4190897,Aster,chilensis
Perdita,nuda,8B99,4,Sep,2000,1,1,12S,493809,4166196,Gutierrezia,sarothrae
Perdita,perpulchra,101B00,30,Aug,2002,2,0,12S,453100,4181400,Heterotheca,villosa
Perdita,perpulchra,21A99,1,Sep,2003,2,2,12S,468824,4189300,Grindelia,squarrosa
Perdita,perpulchra,21A99,1,Sep,2003,1,1,12S,468824,4189300,Heterotheca,villosa
Perdita,perpulchra,21A99,3,Jul,2003,0,2,12S,468824,4189300,Heterotheca,villosa
Perdita,perpulchra,21A99,12,Aug,2003,1,0,12S,468824,4189300,Grindelia,squarrosa
Perdita,perpulchra,21A99,12,Aug,2003,1,2,12S,468824,4189300,Heterotheca,villosa
Perdita,perpulchra,21A99,15,Sep,2003,2,0,12S,468824,4189300,Heterotheca,villosa
Perdita,perpulchra,21A99,29,Jul,2003,3,2,12S,468824,4189300,Heterotheca,villosa
Perdita,perpulchra,21B99,1,Sep,2003,0,1,12S,468859,4188940,Aster,chilensis
Perdita,perpulchra,21B99,1,Sep,2003,1,0,12S,468859,4188940,Heterotheca,villosa
Perdita,perpulchra,21B99,3,Jul,2003,1,0,12S,468859,4188940,Heterotheca,villosa
Perdita,perpulchra,21B99,8,Aug,2000,2,0,12S,468859,4188940,Chrysothamnus,nauseosus
Perdita,perpulchra,21B99,12,Aug,2002,0,1,12S,468859,4188940,Grindelia,squarrosa
Perdita,perpulchra,21B99,12,Aug,2002,0,1,12S,468859,4188940,Heterotheca,villosa
Perdita,perpulchra,21B99,14,Aug,2001,2,5,12S,468859,4188940,Heterotheca,villosa
Perdita,perpulchra,21B99,27,Aug,2002,5,5,12S,468859,4188940,Grindelia,squarrosa
Perdita,perpulchra,21B99,28,Aug,2001,1,0,12S,468859,4188940,Grindelia,squarrosa
Perdita,perpulchra,21B99,28,Aug,2001,1,3,12S,468859,4188940,Heterotheca,villosa
Perdita,perpulchra,21B99,29,Jul,2002,0,3,12S,468859,4188940,Grindelia,squarrosa
Perdita,perpulchra,19A99,28,Aug,2001,0,1,12S,472118,4190897,Chrysothamnus,linifolius
Perdita,perpulchra,64B98,18,Sep,2003,0,1,12S,479590,4148510,Eriogonum,corymbosum
Perdita,perpulchra,64B98,18,Sep,2003,1,0,12S,479590,4148510,Gutierrezia,microcephala
Perdita,perpulchra,64B98,18,Sep,2003,3,1,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,perpulchra,29A98,18,Sep,2003,1,0,12S,480508,4148126,Cordylanthus,wrightii
Perdita,perpulchra,48A98,4,Jun,2001,1,0,12S,484202,4153932,Hymenopappus,filifolius
Perdita,perpulchra,7B99,10,Aug,2001,2,0,12S,485193,4182257,Helianthus,petiolaris
Perdita,perpulchra,7B99,10,Aug,2001,7,0,12S,485193,4182257,Thelesperma,subnudum
Perdita,perpulchra,7B99,27,Aug,2001,1,0,12S,485193,4182257,Gutierrezia,sarothrae
Perdita,perpulchra,7B98,20,Sep,2000,6,2,12S,488886,4138185,Gutierrezia,sarothrae
Perdita,perpulchra,53B98,4,Sep,2001,4,2,12S,490031,4136954,Aster,falcatus
Perdita,perpulchra,53B98,4,Sep,2001,1,1,12S,490031,4136954,Eriogonum,corymbosum
Perdita,perpulchra,53B98,4,Sep,2001,2,1,12S,490031,4136954,Gutierrezia,sarothrae
Perdita,perpulchra,53B98,4,Sep,2001,3,0,12S,490031,4136954,Machaeranthera,canescens
Perdita,perpulchra,53B98,20,Sep,2001,0,4,12S,490031,4136954,Aster,falcatus
Perdita,perpulchra,53B98,21,Sep,2000,4,1,12S,490031,4136954,Gutierrezia,sarothrae
Perdita,perpulchra,8B99,22,Sep,2003,1,0,12S,493809,4166196,Chrysothamnus,nauseosus
Perdita,perpulchra,4A98,18,Sep,2001,1,0,12S,496422,4136404,Helianthus,petiolaris
Perdita,phymatae,TM2,5,Aug,2003,0,1,12S,388586,4124828,Senecio,spartioides
Perdita,phymatae,TM2,5,Sep,2003,0,1,12S,388586,4124828,Chrysothamnus,greenei
Perdita,phymatae,TM2,5,Sep,2003,1,0,12S,388586,4124828,Sphaeralcea,sp.
Perdita,phymatae,101A00,21,Aug,2002,1,0,12S,452858,4181626,Chrysothamnus,depressus
Perdita,phymatae,101A00,30,Aug,2002,4,0,12S,452858,4181626,Chrysothamnus,depressus
Perdita,phymatae,101A00,30,Aug,2002,15,1,12S,452858,4181626,Chrysothamnus,viscidiflorus
Perdita,phymatae,101B00,21,Aug,2002,2,0,12S,453100,4181400,Chrysothamnus,depressus
Perdita,phymatae,101B00,30,Aug,2002,5,0,12S,453100,4181400,Chrysothamnus,depressus
Perdita,phymatae,21A99,1,Sep,2003,0,3,12S,468824,4189300,Gutierrezia,sarothrae
Perdita,phymatae,21A99,27,Aug,2002,1,0,12S,468824,4189300,Chrysothamnus,sp.
Perdita,phymatae,21A99,27,Aug,2002,1,0,12S,468824,4189300,Tamarix,sp.
Perdita,phymatae,21B99,8,Aug,2000,2,0,12S,468859,4188940,Chrysothamnus,nauseosus
Perdita,phymatae,21B99,12,Aug,2003,3,0,12S,468859,4188940,Chrysothamnus,viscidiflorus
Perdita,phymatae,21B99,15,Sep,2000,0,3,12S,468859,4188940,Chrysothamnus,nauseosus
Perdita,phymatae,21B99,18,Aug,2000,0,3,12S,468859,4188940,Chrysothamnus,nauseosus
Perdita,phymatae,21B99,27,Aug,2002,1,0,12S,468859,4188940,Chrysothamnus,depressus
Perdita,phymatae,21B99,27,Aug,2002,2,1,12S,468859,4188940,Chrysothamnus,sp.
Perdita,phymatae,10B98,13,Sep,2000,0,1,12S,471418,4157133,Chrysothamnus,nauseosus
Perdita,phymatae,10B98,13,Sep,2000,1,0,12S,471418,4157133,Gutierrezia,sarothrae
Perdita,phymatae,10B98,16,Aug,2000,1,0,12S,471418,4157133,Chrysothamnus,nauseosus
Perdita,phymatae,10B98,23,Aug,2001,3,1,12S,471418,4157133,Gutierrezia,sarothrae
Perdita,phymatae,10B98,28,Aug,2000,19,3,12S,471418,4157133,Chrysothamnus,nauseosus
Perdita,phymatae,5B98,23,Aug,2001,0,1,12S,471555,4155408,Eriogonum,corymbosum
Perdita,phymatae,5B98,23,Aug,2001,1,0,12S,471555,4155408,Gilia,inconspicua
Perdita,phymatae,5B98,23,Aug,2001,0,1,12S,471555,4155408,Gutierrezia,sarothrae
Perdita,phymatae,19A99,28,Aug,2001,1,2,12S,472118,4190897,Chrysothamnus,linifolius
Perdita,phymatae,19A99,31,Aug,2000,1,0,12S,472118,4190897,Chrysothamnus,nauseosus
Perdita,phymatae,19A99,31,Aug,2000,11,2,12S,472118,4190897,Chrysothamnus,sp.
Perdita,phymatae,64B98,11,Sep,2000,3,3,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,phymatae,64B98,17,Aug,2001,0,2,12S,479590,4148510,Gutierrezia,sp.
Perdita,phymatae,64B98,18,Sep,2003,1,2,12S,479590,4148510,Eriogonum,corymbosum
Perdita,phymatae,64B98,18,Sep,2003,2,3,12S,479590,4148510,Gutierrezia,microcephala
Perdita,phymatae,64B98,18,Sep,2003,2,2,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,phymatae,64B98,30,Aug,2001,1,0,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,phymatae,64A98,30,Aug,2001,0,1,12S,479762,4148104,Gutierrezia,sarothrae
Perdita,phymatae,29A98,26,Aug,2003,0,1,12S,480508,4148126,Grindelia,squarrosa
Perdita,phymatae,60B98,3,May,2000,1,0,12S,483518,4154689,Aster,sp.
Perdita,phymatae,48A98,30,Sep,2003,0,1,12S,484202,4153932,Eriogonum,corymbosum
Perdita,phymatae,48B98,27,Aug,2001,0,1,12S,484334,4153768,Eriogonum,sp.
Perdita,phymatae,48B98,27,Aug,2001,11,10,12S,484334,4153768,Gutierrezia,sarothrae
Perdita,phymatae,23B99,17,Aug,2000,0,2,12S,486130,4202663,Chrysothamnus,nauseosus
Perdita,phymatae,23B99,17,Aug,2000,1,1,12S,486130,4202663,Cleome,lutea
Perdita,phymatae,66B98,10,Aug,2000,4,22,12S,487263,4128895,Gutierrezia,sarothrae
Perdita,phymatae,66B98,22,Aug,2000,0,3,12S,487263,4128895,Gutierrezia,sarothrae
Perdita,phymatae,66B98,22,Aug,2001,0,5,12S,487263,4128895,Gutierrezia,sarothrae
Perdita,phymatae,66B98,26,Jul,2000,4,2,12S,487263,4128895,Gutierrezia,sarothrae
Perdita,phymatae,86B98,10,Aug,2000,0,1,12S,487269,4128373,Senecio,spartioides
Perdita,phymatae,23A99,3,Aug,2000,0,1,12S,487308,4202301,Cleome,lutea
Perdita,phymatae,85B98,3,Sep,2003,1,0,12S,487469,4127174,Erigeron,sp.
Perdita,phymatae,85B98,22,Aug,2001,2,0,12S,487469,4127174,Chrysothamnus,parryi
Perdita,phymatae,3B98,7,Sep,2000,0,1,12S,488676,4128109,Asteraceae,sp. (yellow)
Perdita,phymatae,3B98,11,Aug,2000,0,1,12S,488676,4128109,Chrysothamnus,nauseosus
Perdita,phymatae,7B98,4,Oct,2000,0,2,12S,488886,4138185,Chrysothamnus,nauseosus
Perdita,phymatae,7B98,20,Sep,2000,1,0,12S,488886,4138185,Chrysothamnus,nauseosus
Perdita,phymatae,7B98,20,Sep,2000,14,10,12S,488886,4138185,Gutierrezia,sarothrae
Perdita,phymatae,53B98,4,Oct,2000,0,1,12S,490031,4136954,Chrysothamnus,nauseosus
Perdita,phymatae,53B98,4,Sep,2001,3,1,12S,490031,4136954,Asteraceae,sp. (yellow)
Perdita,phymatae,53B98,4,Sep,2001,1,0,12S,490031,4136954,Chrysothamnus,viscidiflorus
Perdita,phymatae,53B98,4,Sep,2001,7,0,12S,490031,4136954,Eriogonum,corymbosum
Perdita,phymatae,53B98,4,Sep,2001,15,3,12S,490031,4136954,Gutierrezia,sarothrae
Perdita,phymatae,53B98,21,Sep,2000,7,13,12S,490031,4136954,Gutierrezia,sarothrae
Perdita,phymatae,53B98,23,Aug,2001,0,1,12S,490031,4136954,Chrysothamnus,viscidiflorus
Perdita,phymatae,53B98,26,Sep,2002,1,3,12S,490031,4136954,Gutierrezia,sarothrae
Perdita,phymatae,7A99,17,Aug,2000,2,2,12S,490387,4186733,Chrysothamnus,nauseosus
Perdita,phymatae,7A99,17,Aug,2000,1,0,12S,490387,4186733,Chrysothamnus,sp.
Perdita,phymatae,8B99,4,Sep,2000,0,1,12S,493809,4166196,Chrysothamnus,nauseosus
Perdita,phymatae,8B99,4,Sep,2000,2,1,12S,493809,4166196,Gutierrezia,sarothrae
Perdita,rectangulata,114B00,24,Aug,2001,1,0,12S,382309,4126237,Eriogonum,alatum
Perdita,rectangulata,114B00,24,Aug,2001,2,3,12S,382309,4126237,Gutierrezia,sarothrae
Perdita,rectangulata,101B00,21,Aug,2002,1,0,12S,453100,4181400,Chrysothamnus,depressus
Perdita,rectangulata,2B98,23,Aug,2001,1,0,12S,469153,4151154,Helianthus,petiolaris
Perdita,rectangulata,64B98,30,Sep,2003,0,1,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,rectangulata,7B99,27,Aug,2001,8,0,12S,485193,4182257,Gutierrezia,sarothrae
Perdita,rectangulata,23B99,17,Aug,2000,0,1,12S,486130,4202663,Chrysothamnus,nauseosus
Perdita,rectangulata,23B99,17,Aug,2000,0,1,12S,486130,4202663,Cleome,lutea
Perdita,rectangulata,66B98,10,Aug,2000,0,2,12S,487263,4128895,Gutierrezia,sarothrae
Perdita,rectangulata,23A99,17,Aug,2000,0,1,12S,487308,4202301,Eriogonum,sp.
Perdita,rectangulata,23A99,17,Aug,2000,2,0,12S,487308,4202301,Gutierrezia,sarothrae
Perdita,rectangulata,7A99,17,Aug,2000,2,0,12S,490387,4186733,Chrysothamnus,nauseosus
Perdita,rectangulata,7A99,17,Aug,2000,5,0,12S,490387,4186733,Chrysothamnus,sp.
Perdita,rectangulata,7A99,17,Aug,2000,1,0,12S,490387,4186733,Eriogonum,sp.
Perdita,rectangulata,7A99,17,Aug,2000,1,0,12S,490387,4186733,Gutierrezia,sarothrae
Perdita,rectangulata,2A99,29,Aug,2001,1,0,12S,491409,4185737,Gutierrezia,sarothrae
Perdita,rectangulata,8B99,4,Sep,2000,1,0,12S,493809,4166196,Gutierrezia,sarothrae
Perdita,rectangulata,8B99,13,Sep,2000,1,0,12S,493809,4166196,Gutierrezia,sarothrae
Perdita,salicis,21A99,19,May,2003,1,0,12S,468824,4189300,Salix,sp.
Perdita,salicis,10B98,21,May,2001,0,1,12S,471418,4157133,Salix,exigua
Perdita,salicis,10B98,21,May,2001,19,6,12S,471418,4157133,Salix,sp.
Perdita,salicis,10B98,22,May,2000,3,5,12S,471418,4157133,Salix,sp.
Perdita,salicis,8B99,17,Jun,2002,9,1,12S,493809,4166196,Salix,exigua
Perdita,similis,TM2,5,Sep,2003,1,0,12S,388586,4124828,Chrysothamnus,greenei
Perdita,similis,101A00,12,Aug,2003,1,0,12S,452858,4181626,Eriogonum,corymbosum
Perdita,similis,101A00,30,Aug,2002,21,3,12S,452858,4181626,Chrysothamnus,depressus
Perdita,similis,101A00,30,Aug,2002,29,11,12S,452858,4181626,Chrysothamnus,viscidiflorus
Perdita,similis,101B00,23,Sep,2002,1,1,12S,453100,4181400,Chrysothamnus,sp.
Perdita,similis,101B00,23,Sep,2002,2,0,12S,453100,4181400,Stephanomeria,exigua
Perdita,similis,101B00,24,Aug,2001,2,0,12S,453100,4181400,Chrysothamnus,linifolius
Perdita,similis,101B00,24,Aug,2001,2,1,12S,453100,4181400,Chrysothamnus,sp.
Perdita,similis,101B00,30,Aug,2002,11,4,12S,453100,4181400,Chrysothamnus,depressus
Perdita,similis,101B00,30,Aug,2002,8,2,12S,453100,4181400,Chrysothamnus,viscidiflorus
Perdita,similis,21A99,29,Sep,2003,1,0,12S,468824,4189300,Machaeranthera,tanacetifolia
Perdita,similis,21B99,15,Sep,2000,0,1,12S,468859,4188940,Chrysothamnus,nauseosus
Perdita,similis,21B99,27,Aug,2002,1,1,12S,468859,4188940,Chrysothamnus,sp.
Perdita,similis,21B99,28,Aug,2001,1,0,12S,468859,4188940,Chrysothamnus,nauseosus
Perdita,similis,2B98,29,Sep,2001,1,0,12S,469153,4151154,Chrysothamnus,nauseosus
Perdita,similis,2B98,29,Sep,2001,0,1,12S,469153,4151154,Chrysothamnus,sp.
Perdita,similis,10B98,16,Aug,2000,1,2,12S,471418,4157133,Chrysothamnus,nauseosus
Perdita,similis,10B98,17,Sep,2001,1,0,12S,471418,4157133,Chrysothamnus,linifolius
Perdita,similis,10B98,23,Aug,2001,1,1,12S,471418,4157133,Gutierrezia,sarothrae
Perdita,similis,10B98,28,Aug,2000,2,5,12S,471418,4157133,Chrysothamnus,nauseosus
Perdita,similis,5B98,5,Sep,2001,0,1,12S,471555,4155408,Chrysothamnus,linifolius
Perdita,similis,5B98,17,Sep,2001,7,16,12S,471555,4155408,Chrysothamnus,nauseosus
Perdita,similis,19A99,28,Aug,2001,1,0,12S,472118,4190897,Chrysothamnus,linifolius
Perdita,similis,19A99,28,Aug,2001,2,2,12S,472118,4190897,Heterotheca,villosa
Perdita,similis,19A99,31,Aug,2000,10,7,12S,472118,4190897,Chrysothamnus,sp.
Perdita,similis,64B98,11,Sep,2000,0,1,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,similis,64B98,18,Sep,2001,2,4,12S,479590,4148510,Eriogonum,corymbosum
Perdita,similis,64B98,18,Sep,2003,6,1,12S,479590,4148510,Eriogonum,corymbosum
Perdita,similis,64B98,18,Sep,2003,1,0,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,similis,64B98,30,Sep,2003,5,0,12S,479590,4148510,Chrysothamnus,nauseosus
Perdita,similis,64B98,30,Sep,2003,0,1,12S,479590,4148510,Eriogonum,corymbosum
Perdita,similis,64B98,30,Sep,2003,3,3,12S,479590,4148510,Gutierrezia,sarothrae
Perdita,similis,7B99,4,Sep,2000,0,1,12S,485193,4182257,Chrysothamnus,nauseosus
Perdita,similis,7B99,4,Sep,2000,0,1,12S,485193,4182257,Gutierrezia,sarothrae
Perdita,similis,7B99,12,Sep,2001,4,3,12S,485193,4182257,Chrysothamnus,sp.
Perdita,similis,7B99,14,Sep,2000,11,9,12S,485193,4182257,Chrysothamnus,nauseosus
Perdita,similis,7B99,27,Aug,2001,1,0,12S,485193,4182257,Eriogonum,gordonii
Perdita,similis,7B99,27,Aug,2001,5,1,12S,485193,4182257,Gutierrezia,sarothrae
Perdita,similis,23B99,17,Aug,2000,17,13,12S,486130,4202663,Chrysothamnus,nauseosus
